price_id,material_id,price_per_ton,price_date
3386,382,613.99,2023-09-16
3387,4416,909.49,2024-06-26
3388,602,926.65,2024-03-01
3389,4160,441.03,2023-01-11
3390,2285,479.55,2024-06-15
3391,751,431.0,2024-04-17
3392,3976,480.76,2024-04-11
3393,3800,527.62,2023-06-22
3394,3944,671.64,2024-10-18
3395,2170,463.59,2024-07-11
3396,4575,632.25,2023-10-04
3397,1136,626.74,2024-05-28
3398,663,513.68,2024-12-11
3399,3132,546.61,2023-02-28
3400,2716,677.61,2024-08-08
3401,3029,478.63,2024-03-13
3402,2440,614.72,2024-01-18
3403,2159,679.94,2024-07-22
3404,3820,553.03,2024-12-19
3405,2216,371.54,2024-10-22
3406,1772,458.03,2024-10-12
3407,2427,556.94,2024-07-10
3408,4191,754.42,2023-08-29
3409,1177,433.13,2024-06-21
3410,535,732.46,2024-05-06
3411,714,852.26,2023-02-06
3412,4495,462.07,2024-07-12
3413,981,689.26,2023-02-27
3414,1758,471.74,2024-08-05
3415,3933,624.48,2024-10-15
3416,2031,476.63,2024-03-29
3417,4446,488.91,2024-06-10
3418,4514,860.02,2023-12-16
3419,2244,698.69,2024-11-19
3420,4457,596.09,2024-10-10
3421,4301,406.61,2024-05-30
3422,1154,800.37,2024-12-07
3423,857,870.35,2023-04-12
3424,3338,835.52,2024-05-26
3425,3256,752.91,2024-04-07
3426,2584,749.86,2023-09-13
3427,1996,563.66,2024-01-24
3428,2018,661.08,2024-11-18
3429,1363,893.15,2023-06-19
3430,1483,617.93,2024-02-13
3431,4756,893.47,2024-05-26
3432,3736,641.43,2023-02-03
3433,4363,838.38,2023-07-04
3434,4744,821.14,2023-11-17
3435,496,620.28,2024-03-24
3436,320,731.81,2023-08-06
3437,3543,673.5,2024-11-19
3438,438,782.08,2023-09-23
3439,3464,820.58,2024-02-01
3440,2003,434.88,2023-01-20
3441,720,881.82,2023-12-19
3442,2452,575.38,2023-05-14
3443,596,503.58,2024-08-23
3444,746,790.32,2024-10-17
3445,1491,671.94,2024-10-30
3446,3398,756.06,2023-07-13
3447,852,748.16,2023-09-24
3448,989,851.63,2024-11-01
3449,4727,873.84,2024-08-10
3450,1222,736.74,2024-11-20
3451,2614,757.54,2023-05-01
3452,4355,548.68,2024-05-31
3453,456,854.3,2023-01-07
3454,1484,739.64,2023-04-05
3455,2656,728.52,2024-10-23
3456,1364,410.91,2024-12-19
3457,4473,357.85,2024-02-25
3458,573,443.68,2024-09-18
3459,1265,387.06,2023-04-25
3460,4501,782.22,2023-11-01
3461,1896,544.73,2024-08-31
3462,3888,820.35,2023-01-13
3463,4266,382.38,2023-11-24
3464,3858,437.47,2023-07-13
3465,4258,378.65,2024-03-02
3466,2772,681.59,2024-01-06
3467,3429,466.56,2024-11-30
3468,2053,850.34,2023-10-23
3469,57,792.73,2023-08-20
3470,3540,350.46,2023-12-02
3471,3458,653.95,2023-11-25
3472,2137,725.47,2024-09-07
3473,4265,932.37,2024-01-09
3474,1292,407.87,2024-12-21
3475,3871,459.15,2024-08-02
3476,3578,428.07,2023-06-02
3477,4738,461.47,2024-11-24
3478,2320,798.22,2024-02-27
3479,3938,414.28,2023-11-05
3480,2230,600.15,2024-11-04
3481,3606,463.77,2024-04-08
3482,2439,495.92,2024-11-05
3483,3638,586.62,2024-11-18
3484,3146,617.68,2024-10-31
3485,2066,728.32,2023-01-14
3486,816,730.83,2023-11-04
3487,3803,829.55,2024-10-24
3488,3495,896.41,2024-08-22
3489,4901,843.46,2024-01-10
3490,1566,556.64,2024-01-20
3491,193,616.25,2023-03-31
3492,1195,514.21,2023-02-24
3493,4506,945.01,2024-11-18
3494,3889,579.57,2024-12-18
3495,1267,877.09,2024-11-22
3496,2844,578.92,2023-07-08
3497,2440,806.91,2023-05-08
3498,4363,385.54,2024-10-14
3499,4225,666.71,2023-03-14
3500,2384,729.06,2023-09-03
3501,3738,411.95,2023-10-21
3502,2598,735.7,2023-07-11
3503,3112,385.98,2024-02-16
3504,294,875.17,2023-01-27
3505,3727,539.23,2024-04-15
3506,4735,622.42,2023-05-29
3507,1319,837.88,2024-04-11
3508,4149,355.36,2024-02-24
3509,4046,616.33,2023-11-08
3510,4104,392.15,2024-08-15
3511,1639,356.79,2024-10-03
3512,550,589.29,2024-12-07
3513,3530,651.38,2023-10-06
3514,1028,872.04,2024-03-10
3515,1978,906.34,2024-03-23
3516,672,678.27,2024-08-23
3517,776,934.77,2023-11-21
3518,2791,887.9,2024-03-21
3519,2981,624.37,2024-04-21
3520,1186,680.0,2024-07-19
3521,921,744.32,2024-05-31
3522,2095,754.44,2023-11-08
3523,3801,578.02,2024-11-21
3524,1944,655.6,2023-06-11
3525,3220,838.1,2024-05-15
3526,475,819.93,2024-08-31
3527,2371,594.31,2024-07-24
3528,3489,627.34,2024-05-10
3529,719,877.21,2024-02-21
3530,2282,393.59,2023-05-07
3531,2153,901.95,2023-02-23
3532,2094,880.36,2024-11-20
3533,4719,697.17,2023-06-04
3534,4801,746.54,2023-08-16
3535,3517,887.17,2023-05-29
3536,1206,661.22,2024-11-08
3537,1371,714.05,2024-09-07
3538,4184,352.74,2023-03-16
3539,1741,807.44,2024-05-12
3540,1237,798.51,2023-02-13
3541,4627,610.39,2023-09-08
3542,4410,785.79,2024-03-08
3543,3173,639.69,2023-03-11
3544,3532,574.62,2024-03-30
3545,3178,944.22,2023-01-26
3546,1986,873.6,2023-06-27
3547,3941,531.02,2024-09-01
3548,704,528.15,2024-07-11
3549,1941,720.18,2024-03-29
3550,2616,841.25,2023-12-18
3551,1799,358.34,2024-10-02
3552,1573,477.59,2024-01-20
3553,303,892.95,2023-10-28
3554,3518,939.76,2024-05-16
3555,917,560.27,2023-03-26
3556,4423,756.0,2024-06-12
3557,4559,885.81,2023-07-08
3558,3999,381.47,2023-06-13
3559,1391,528.0,2024-06-01
3560,528,492.0,2023-02-09
3561,2505,882.59,2024-04-04
3562,2194,556.59,2024-04-04
3563,3237,611.78,2023-09-11
3564,4668,865.71,2023-01-19
3565,4392,401.07,2023-05-14
3566,4070,548.93,2024-06-03
3567,2246,775.33,2023-06-10
3568,4004,614.43,2024-08-30
3569,2485,892.25,2024-04-07
3570,4945,461.59,2023-06-24
3571,3804,752.14,2023-02-23
3572,681,928.66,2023-06-04
3573,2089,741.85,2024-04-19
3574,2909,717.36,2024-05-10
3575,3137,473.33,2024-04-30
3576,983,936.97,2024-12-06
3577,585,710.39,2023-11-23
3578,969,870.37,2023-02-01
3579,4525,623.46,2023-04-24
3580,3411,537.99,2024-06-24
3581,900,630.65,2023-07-28
3582,3600,587.26,2023-08-11
3583,2681,447.84,2023-06-06
3584,4515,930.84,2024-03-14
3585,4754,880.84,2023-12-04
3586,1969,831.81,2024-12-27
3587,4456,505.34,2023-12-18
3588,2437,447.35,2024-10-10
3589,3805,430.12,2023-10-06
3590,3588,557.48,2023-07-27
3591,4544,618.62,2024-10-25
3592,4773,763.1,2023-05-17
3593,277,403.89,2024-06-14
3594,1214,947.58,2024-09-18
3595,1376,469.32,2024-05-09
3596,1475,570.3,2024-08-09
3597,4920,578.69,2024-02-25
3598,2636,354.99,2024-03-03
3599,210,422.41,2023-03-29
3600,3294,557.23,2024-06-22
3601,3267,562.31,2023-03-25
3602,2837,935.21,2023-01-30
3603,1949,544.38,2024-01-14
3604,4527,411.75,2024-07-10
3605,458,754.25,2024-12-02
3606,420,599.6,2024-11-01
3607,244,563.3,2024-12-01
3608,3962,638.03,2023-07-10
3609,860,462.68,2024-03-22
3610,146,374.09,2023-10-07
3611,1752,673.96,2023-01-25
3612,3483,935.67,2024-09-15
3613,4937,887.24,2024-05-20
3614,4339,432.76,2023-09-07
3615,3457,701.03,2023-04-27
3616,110,711.98,2024-09-27
3617,4092,747.5,2024-04-08
3618,1384,847.09,2023-03-08
3619,4723,409.73,2024-01-28
3620,1622,751.9,2024-12-05
3621,903,609.23,2023-04-04
3622,3433,676.14,2023-02-01
3623,2211,845.17,2023-07-08
3624,834,545.98,2023-12-05
3625,3865,883.79,2023-02-02
3626,168,717.71,2023-12-05
3627,4167,619.97,2023-03-24
3628,3972,893.65,2023-07-10
3629,82,381.57,2023-12-26
3630,2684,914.63,2024-01-09
3631,117,741.59,2023-04-22
3632,4453,620.67,2024-06-25
3633,4743,357.09,2023-02-28
3634,2662,908.25,2024-08-26
3635,4963,809.56,2023-05-28
3636,1843,428.65,2023-12-21
3637,2170,877.84,2023-07-26
3638,1613,504.61,2023-06-25
3639,1726,454.48,2023-03-27
3640,1418,756.28,2023-07-23
3641,60,434.63,2024-06-11
3642,1662,497.69,2023-01-17
3643,1787,589.94,2023-03-16
3644,1957,431.05,2024-05-18
3645,3462,790.4,2023-01-16
3646,2092,843.32,2024-11-20
3647,3962,918.69,2023-09-27
3648,2443,647.9,2024-11-01
3649,1884,357.17,2024-10-10
3650,4207,411.16,2023-02-01
3651,3645,895.64,2024-07-23
3652,110,834.33,2024-07-25
3653,3998,601.52,2024-01-25
3654,3937,666.6,2023-12-14
3655,1689,942.31,2023-07-22
3656,2378,732.76,2023-07-15
3657,1986,560.39,2024-04-16
3658,4198,528.3,2024-04-11
3659,323,818.62,2024-11-26
3660,603,654.47,2024-11-30
3661,376,469.52,2024-02-13
3662,685,472.76,2023-08-06
3663,3939,773.31,2023-12-01
3664,197,602.95,2023-11-17
3665,493,482.42,2024-01-19
3666,799,889.01,2023-04-26
3667,3237,491.79,2024-11-07
3668,3921,683.83,2023-10-22
3669,2899,758.26,2024-04-06
3670,1925,597.5,2023-06-22
3671,2877,882.64,2023-09-04
3672,106,497.01,2024-11-09
3673,1030,834.17,2023-01-04
3674,1383,614.29,2023-08-30
3675,1529,904.86,2024-02-16
3676,4988,428.36,2024-04-06
3677,1106,731.97,2024-04-20
3678,214,428.03,2024-09-10
3679,2478,797.01,2023-01-17
3680,4813,779.52,2023-12-05
3681,666,858.1,2023-03-13
3682,31,817.36,2024-08-05
3683,1943,713.23,2024-12-20
3684,2167,940.3,2024-08-11
3685,4714,597.72,2024-03-04
3686,3833,862.31,2024-07-24
3687,4656,901.4,2024-10-08
3688,3112,514.78,2023-12-30
3689,4968,933.45,2024-06-20
3690,750,805.18,2024-03-28
3691,525,476.53,2023-02-08
3692,1821,446.56,2024-08-30
3693,1189,820.84,2023-10-26
3694,2443,454.22,2023-06-20
3695,880,477.21,2023-10-27
3696,1671,480.54,2023-04-06
3697,1990,877.0,2023-08-24
3698,306,880.41,2024-10-24
3699,413,523.59,2023-06-19
3700,2711,575.23,2023-07-14
3701,237,801.23,2024-09-02
3702,1629,759.51,2024-08-18
3703,2771,872.49,2024-05-17
3704,1497,365.83,2023-01-25
3705,3712,563.33,2023-02-21
3706,163,853.07,2023-06-26
3707,2668,564.32,2024-08-31
3708,1736,400.28,2024-03-18
3709,58,611.09,2023-06-15
3710,1826,839.61,2023-04-30
3711,2177,495.07,2024-05-06
3712,2306,531.0,2024-05-20
3713,2012,354.2,2023-08-22
3714,2885,719.51,2023-05-16
3715,3998,598.19,2023-01-15
3716,287,791.43,2024-05-16
3717,3129,808.66,2024-10-11
3718,1528,545.18,2024-04-13
3719,2001,714.33,2024-01-31
3720,3980,935.01,2023-09-22
3721,4501,679.0,2023-08-26
3722,4737,406.77,2023-05-30
3723,65,488.6,2024-05-25
3724,2970,815.37,2024-09-22
3725,2541,387.57,2023-11-13
3726,2034,391.96,2023-11-01
3727,238,410.99,2024-08-26
3728,4327,686.55,2024-12-16
3729,4596,535.22,2024-09-18
3730,3015,494.58,2023-07-26
3731,3785,411.98,2024-08-23
3732,2094,882.62,2023-07-11
3733,4389,881.73,2023-01-13
3734,4398,768.78,2024-06-29
3735,4149,570.09,2024-11-20
3736,1817,651.03,2023-07-07
3737,4466,816.75,2023-06-02
3738,566,441.18,2023-02-22
3739,401,844.72,2024-10-19
3740,743,592.48,2024-07-21
3741,2947,775.46,2024-01-12
3742,2884,690.46,2024-02-20
3743,2144,674.23,2024-05-03
3744,259,462.98,2023-05-19
3745,992,660.63,2023-01-16
3746,1958,718.13,2023-02-11
3747,4490,818.99,2024-07-17
3748,4486,660.06,2023-06-18
3749,1899,750.49,2024-01-07
3750,2172,355.27,2023-03-12
3751,3374,695.15,2024-12-11
3752,371,893.24,2024-07-19
3753,569,486.5,2024-10-04
3754,3192,472.42,2024-12-29
3755,3147,866.33,2023-05-27
3756,2215,761.02,2024-03-19
3757,1505,923.81,2023-12-08
3758,2981,596.93,2024-01-09
3759,4023,744.08,2023-05-12
3760,1877,552.81,2023-12-19
3761,689,935.55,2023-05-16
3762,3780,518.33,2024-12-06
3763,4502,527.92,2024-09-01
3764,1522,630.31,2023-12-28
3765,4744,709.27,2023-10-12
3766,3096,409.18,2023-08-18
3767,2584,485.92,2023-02-27
3768,3433,773.82,2023-10-21
3769,2382,649.07,2024-11-28
3770,23,603.34,2024-12-13
3771,4009,534.4,2024-09-15
3772,520,760.17,2024-01-30
3773,245,442.09,2024-06-03
3774,3730,900.09,2023-02-25
3775,192,785.46,2024-04-03
3776,533,414.57,2024-03-15
3777,2428,655.21,2023-05-29
3778,1593,436.96,2024-01-01
3779,4165,588.14,2024-09-28
3780,4178,912.2,2023-03-05
3781,4444,671.31,2023-04-12
3782,2332,665.06,2024-07-08
3783,4949,536.5,2024-12-04
3784,2695,507.29,2024-12-17
3785,558,458.18,2023-06-28
3786,1184,709.13,2023-03-02
3787,3478,809.55,2023-03-26
3788,2046,821.94,2023-07-05
3789,982,634.4,2023-06-12
3790,2563,843.92,2024-12-05
3791,635,685.04,2024-03-16
3792,3633,660.28,2023-05-27
3793,1736,829.07,2024-11-06
3794,4756,593.94,2023-11-27
3795,3523,781.65,2024-02-26
3796,3039,700.87,2024-12-02
3797,4560,588.36,2024-04-05
3798,4564,633.4,2024-10-18
3799,4337,559.76,2024-08-26
3800,3643,905.45,2023-03-24
3801,4274,722.23,2024-05-07
3802,1073,519.34,2024-06-15
3803,932,668.1,2024-03-30
3804,149,906.78,2023-07-23
3805,1784,636.98,2024-07-04
3806,3734,507.03,2024-03-31
3807,1252,775.13,2024-03-29
3808,1735,448.45,2024-01-30
3809,4251,415.67,2024-03-02
3810,538,552.04,2024-11-04
3811,1821,589.36,2023-02-18
3812,3958,765.2,2023-05-17
3813,377,769.35,2024-10-07
3814,1443,918.49,2024-07-05
3815,1267,919.66,2024-12-30
3816,237,638.96,2024-10-06
3817,4811,942.76,2023-11-26
3818,3348,458.97,2023-10-13
3819,730,734.47,2023-05-27
3820,2292,556.13,2023-04-22
3821,1057,494.08,2023-03-16
3822,2340,746.22,2023-03-27
3823,2209,451.63,2023-12-26
3824,4265,438.91,2023-09-19
3825,2801,791.55,2024-12-02
3826,961,500.62,2023-11-10
3827,1785,675.12,2023-06-01
3828,2829,386.55,2024-06-23
3829,3132,918.16,2024-09-10
3830,4818,426.17,2023-02-06
3831,2857,391.52,2023-07-17
3832,2058,765.92,2023-03-18
3833,2948,705.32,2024-09-27
3834,1122,780.82,2024-07-10
3835,1538,519.61,2023-10-18
3836,1248,660.29,2023-12-28
3837,1110,615.51,2024-03-05
3838,89,617.65,2024-10-24
3839,609,515.02,2024-05-05
3840,3245,524.88,2023-08-26
3841,3242,948.77,2023-04-20
3842,4037,880.41,2024-10-20
3843,382,490.73,2023-05-15
3844,2560,453.93,2023-08-21
3845,2315,391.72,2024-04-15
3846,3745,702.34,2023-06-05
3847,654,925.08,2023-04-18
3848,3752,385.63,2024-01-09
3849,1333,522.7,2024-09-28
3850,3223,358.0,2023-01-25
3851,775,445.57,2024-04-28
3852,991,638.84,2023-02-08
3853,4613,753.32,2023-10-23
3854,133,443.85,2023-02-05
3855,4711,512.64,2023-04-04
3856,2879,452.03,2023-04-05
3857,4980,839.29,2024-09-24
3858,4013,423.61,2024-06-19
3859,3413,782.67,2023-12-20
3860,3295,767.07,2023-04-03
3861,3016,594.53,2024-03-08
3862,4550,675.74,2024-02-13
3863,2234,942.62,2024-01-31
3864,2770,738.33,2023-10-19
3865,2655,575.4,2024-02-01
3866,44,809.41,2024-02-29
3867,1311,660.69,2023-08-22
3868,3164,946.47,2024-10-08
3869,3997,842.07,2024-09-11
3870,1395,685.22,2023-03-10
3871,4331,948.9,2024-04-26
3872,626,836.24,2023-03-17
3873,1653,899.09,2024-02-25
3874,1913,560.44,2023-10-23
3875,1566,933.04,2023-08-27
3876,1996,919.77,2023-04-05
3877,1159,762.08,2024-05-15
3878,427,612.07,2023-10-20
3879,2622,535.74,2024-06-25
3880,1678,888.21,2024-08-07
3881,4643,853.09,2023-10-13
3882,4741,634.34,2024-12-31
3883,733,360.86,2023-02-10
3884,1719,485.42,2024-05-01
3885,4816,715.58,2024-02-19
3886,582,933.68,2023-12-09
3887,13,446.5,2024-04-18
3888,3267,613.45,2024-03-14
3889,2109,519.55,2023-01-07
3890,4895,475.86,2023-01-31
3891,2624,638.71,2024-03-11
3892,712,524.59,2023-01-13
3893,3140,701.52,2023-06-07
3894,3210,363.3,2023-12-19
3895,2329,442.79,2024-02-29
3896,1761,558.59,2024-05-15
3897,2301,372.98,2024-07-24
3898,4126,866.78,2023-12-12
3899,876,615.93,2023-09-29
3900,2433,524.05,2023-03-18
3901,1995,940.74,2024-06-23
3902,4472,853.3,2023-11-20
3903,4432,739.28,2023-09-09
3904,2879,556.0,2024-02-06
3905,1869,625.89,2023-09-09
3906,4386,809.47,2024-01-28
3907,821,647.18,2024-09-24
3908,4921,657.48,2023-02-15
3909,2314,860.71,2023-08-02
3910,4377,766.16,2023-02-24
3911,85,587.99,2023-04-21
3912,22,539.06,2024-09-02
3913,2883,366.76,2024-02-17
3914,1020,503.14,2024-11-18
3915,2154,658.79,2024-06-02
3916,3830,417.68,2024-11-06
3917,3553,707.68,2024-05-07
3918,1978,946.58,2023-08-19
3919,4558,437.74,2023-04-20
3920,467,710.11,2023-02-24
3921,378,722.71,2023-04-30
3922,2285,711.75,2024-06-22
3923,4930,432.73,2024-12-03
3924,3129,682.86,2023-01-24
3925,4702,931.09,2024-06-07
3926,4933,517.67,2024-09-29
3927,1581,718.35,2024-10-18
3928,1801,753.02,2023-09-21
3929,3203,711.18,2024-10-05
3930,3453,730.6,2023-01-15
3931,3501,371.31,2023-08-28
3932,4259,786.13,2023-06-01
3933,1717,681.61,2024-12-25
3934,1359,459.63,2024-01-18
3935,1736,625.0,2023-11-30
3936,4070,939.01,2024-04-21
3937,305,549.92,2023-05-16
3938,2597,366.88,2023-03-08
3939,4454,862.04,2024-10-06
3940,4385,616.57,2023-02-17
3941,3353,720.04,2024-01-04
3942,3616,647.78,2024-05-13
3943,3811,678.06,2024-05-31
3944,3863,423.7,2023-01-11
3945,4198,725.89,2024-05-29
3946,1728,711.78,2023-05-15
3947,13,899.72,2024-02-06
3948,3483,477.63,2024-09-24
3949,2742,606.4,2024-07-30
3950,4431,947.38,2023-12-29
3951,3600,536.05,2024-08-23
3952,1986,590.42,2024-10-16
3953,150,608.92,2023-03-09
3954,4648,770.58,2024-05-21
3955,2933,354.93,2023-08-11
3956,4293,396.11,2023-11-02
3957,459,504.43,2024-07-25
3958,4431,351.47,2023-12-29
3959,1676,392.07,2023-01-07
3960,86,801.26,2024-12-11
3961,4366,476.0,2024-11-17
3962,1559,531.49,2024-07-08
3963,2629,741.6,2024-07-22
3964,2403,821.67,2023-12-05
3965,2690,588.59,2023-10-10
3966,519,948.74,2024-03-28
3967,4266,530.97,2024-04-07
3968,3195,366.91,2024-06-18
3969,1624,462.15,2024-01-03
3970,3915,757.57,2024-06-07
3971,964,929.31,2024-01-29
3972,4886,563.06,2024-11-14
3973,1895,736.82,2024-01-10
3974,1225,506.62,2024-02-21
3975,4860,464.09,2024-12-04
3976,3503,381.05,2023-07-08
3977,2688,693.64,2024-08-18
3978,175,504.88,2024-11-28
3979,60,391.37,2023-09-05
3980,4697,827.04,2024-07-27
3981,4707,655.79,2024-12-24
3982,4170,786.65,2023-08-30
3983,1528,517.66,2023-11-11
3984,2966,647.79,2023-11-15
3985,1918,537.19,2023-07-07
3986,2581,704.53,2024-10-07
3987,619,444.61,2023-06-09
3988,4563,591.76,2024-08-19
3989,2735,435.43,2024-12-29
3990,1820,874.81,2024-10-07
3991,4107,446.27,2023-02-20
3992,3566,442.51,2024-01-26
3993,4527,825.39,2023-05-19
3994,808,760.03,2023-02-10
3995,3745,484.43,2024-09-02
3996,266,395.83,2023-07-07
3997,2886,859.24,2024-04-17
3998,187,737.74,2023-11-08
3999,2352,829.01,2023-03-28
4000,2126,655.86,2023-06-02
4001,2288,803.34,2023-01-19
4002,1502,878.33,2024-09-21
4003,2657,652.59,2024-07-25
4004,2986,878.07,2023-11-30
4005,3636,475.38,2023-08-14
4006,4961,642.99,2023-06-22
4007,3266,354.49,2024-01-03
4008,2908,376.66,2024-11-10
4009,3222,444.47,2024-01-19
4010,4808,717.05,2023-09-30
4011,1947,855.54,2023-11-21
4012,1784,823.75,2024-01-05
4013,4877,831.68,2024-02-22
4014,4933,854.27,2024-04-21
4015,1325,918.93,2024-04-27
4016,505,498.37,2024-12-20
4017,3981,720.98,2024-05-30
4018,4915,819.2,2024-04-30
4019,1588,583.32,2023-02-19
4020,789,557.05,2024-10-29
4021,1501,633.04,2024-05-09
4022,1646,630.88,2024-07-09
4023,763,423.75,2023-11-05
4024,2253,677.76,2024-06-30
4025,4750,861.08,2024-01-01
4026,1230,694.67,2024-07-09
4027,2328,523.66,2024-08-05
4028,186,386.62,2023-06-21
4029,2803,832.84,2024-06-12
4030,3744,656.31,2023-11-28
4031,3798,469.44,2023-04-23
4032,1735,363.33,2023-06-10
4033,256,923.92,2024-04-08
4034,2015,908.58,2023-12-21
4035,2470,375.3,2024-01-10
4036,1907,470.6,2024-11-28
4037,2071,816.67,2023-01-01
4038,786,600.52,2024-12-02
4039,3770,675.86,2024-01-05
4040,499,842.05,2024-03-02
4041,257,724.63,2023-08-23
4042,1622,649.69,2024-09-27
4043,4393,578.31,2024-06-01
4044,2618,392.57,2023-05-14
4045,571,838.01,2023-10-23
4046,3283,543.56,2024-07-04
4047,864,688.33,2024-11-14
4048,1685,454.04,2023-06-20
4049,182,824.3,2024-02-05
4050,550,561.78,2024-12-01
4051,2593,865.9,2023-03-23
4052,4913,836.4,2024-03-24
4053,3952,711.17,2024-06-06
4054,3624,688.46,2023-01-22
4055,2450,629.65,2024-12-18
4056,260,356.86,2024-02-14
4057,1503,434.25,2023-02-15
4058,623,912.32,2024-05-20
4059,2729,716.77,2024-04-21
4060,2310,831.87,2024-10-22
4061,4862,372.35,2024-09-06
4062,1458,469.53,2024-07-30
4063,1811,595.26,2023-01-18
4064,2525,734.75,2024-05-11
4065,147,628.44,2024-10-07
4066,156,601.67,2023-02-22
4067,2940,645.82,2024-01-25
4068,2632,426.8,2023-07-30
4069,4732,857.92,2024-07-24
4070,2018,930.96,2023-04-08
4071,1308,788.93,2023-11-30
4072,4855,652.12,2023-06-12
4073,1141,899.31,2023-03-29
4074,4223,773.79,2024-07-02
4075,3678,824.36,2023-04-23
4076,3538,921.82,2024-11-30
4077,2385,760.69,2023-10-03
4078,2817,392.31,2024-09-14
4079,3371,399.42,2024-05-15
4080,119,496.2,2023-01-31
4081,4434,751.5,2024-09-12
4082,3891,662.53,2023-08-19
4083,999,540.65,2023-02-15
4084,1138,934.9,2024-10-02
4085,3731,731.67,2023-09-05
4086,4614,496.3,2024-09-12
4087,949,864.23,2023-04-14
4088,3114,561.44,2023-11-19
4089,4847,518.63,2024-07-06
4090,195,596.14,2023-02-26
4091,4736,752.9,2023-05-15
4092,4053,718.02,2024-05-27
4093,3236,385.67,2023-06-10
4094,2899,386.44,2024-09-01
4095,1557,464.06,2024-11-12
4096,1799,822.98,2023-01-23
4097,1216,380.12,2024-03-03
4098,4481,461.42,2023-05-26
4099,110,542.73,2024-06-06
4100,2315,552.07,2023-06-15
4101,4553,416.87,2023-09-14
4102,4694,631.04,2023-11-21
4103,3662,907.61,2023-06-03
4104,1831,436.89,2024-01-21
4105,704,935.85,2023-08-03
4106,4506,443.29,2023-05-02
4107,4297,597.72,2023-01-08
4108,2618,826.6,2023-02-14
4109,1051,573.24,2023-11-23
4110,540,495.35,2024-07-31
4111,4807,722.52,2023-06-26
4112,4989,528.29,2024-11-12
4113,3338,524.45,2024-09-19
4114,4082,808.19,2023-01-17
4115,3891,362.25,2023-10-26
4116,2768,576.72,2023-03-15
4117,2917,565.59,2023-05-20
4118,3974,888.05,2023-06-06
4119,902,589.65,2023-04-16
4120,4786,878.84,2024-05-11
4121,2911,840.56,2023-11-08
4122,940,747.74,2023-01-16
4123,2056,543.65,2024-08-11
4124,403,610.86,2023-11-05
4125,4071,665.67,2023-05-31
4126,4989,438.07,2023-02-27
4127,4111,663.79,2024-03-13
4128,3303,394.28,2024-11-06
4129,885,869.75,2024-03-30
4130,471,856.82,2024-03-24
4131,2208,717.72,2024-07-21
4132,4975,835.85,2023-01-14
4133,3405,404.82,2023-02-10
4134,1253,873.95,2023-07-14
4135,942,574.12,2024-03-18
4136,3807,627.12,2023-11-21
4137,1521,419.11,2024-02-25
4138,1601,570.47,2023-06-11
4139,2103,790.53,2023-11-05
4140,2912,891.85,2023-01-30
4141,3692,610.68,2023-11-27
4142,2512,623.89,2024-06-08
4143,4731,408.47,2023-11-21
4144,3043,724.1,2024-09-29
4145,4386,700.93,2024-05-17
4146,2971,915.48,2024-11-28
4147,963,867.47,2023-05-17
4148,2615,906.64,2024-05-27
4149,173,648.33,2023-10-30
4150,1189,445.2,2023-06-15
4151,11,818.6,2024-04-25
4152,1749,828.85,2023-01-13
4153,91,413.7,2023-11-26
4154,1529,909.29,2023-07-01
4155,2001,428.63,2024-09-30
4156,895,805.14,2023-05-17
4157,278,508.45,2023-04-13
4158,3994,702.98,2024-08-09
4159,2688,481.77,2023-10-26
4160,1575,358.95,2024-05-10
4161,580,763.74,2023-11-08
4162,3363,608.62,2024-09-13
4163,209,496.23,2023-12-05
4164,902,739.49,2024-09-03
4165,417,742.5,2023-08-12
4166,1906,938.16,2023-09-11
4167,4663,467.08,2024-01-26
4168,292,894.43,2023-12-31
4169,3877,438.95,2023-02-23
4170,3692,470.89,2023-03-14
4171,2960,852.51,2024-02-27
4172,4011,867.26,2024-02-27
4173,1435,909.97,2024-05-29
4174,3502,565.34,2023-05-16
4175,3319,490.57,2023-01-27
4176,791,774.59,2023-03-21
4177,4128,383.98,2023-02-05
4178,1763,664.23,2024-08-17
4179,2249,444.59,2023-08-05
4180,2316,354.59,2023-12-29
4181,2416,803.63,2024-01-02
4182,3052,393.65,2024-11-09
4183,3294,723.12,2023-08-19
4184,1283,462.44,2024-08-15
4185,592,771.3,2024-07-14
4186,549,447.75,2024-10-05
4187,57,715.14,2023-03-11
4188,4617,949.66,2024-04-24
4189,3849,768.61,2023-03-24
4190,4714,856.03,2024-06-22
4191,1532,852.39,2024-04-19
4192,948,623.93,2023-12-11
4193,3313,647.8,2023-12-04
4194,4596,612.57,2024-02-11
4195,3579,423.73,2023-03-24
4196,3691,643.56,2023-10-17
4197,2116,536.36,2023-12-20
4198,3094,565.97,2023-10-20
4199,1756,918.51,2024-05-07
4200,2752,946.74,2024-09-06
4201,4325,460.22,2024-06-29
4202,612,479.4,2024-07-05
4203,954,653.44,2023-01-15
4204,777,926.33,2024-09-22
4205,2999,561.06,2023-10-07
4206,2251,540.12,2023-07-13
4207,2661,449.61,2023-09-27
4208,286,831.36,2023-04-21
4209,2496,860.38,2024-08-07
4210,687,468.58,2023-02-12
4211,2169,608.83,2024-01-16
4212,1173,649.0,2023-02-26
4213,2149,563.5,2023-09-15
4214,2630,517.89,2023-08-05
4215,551,730.15,2024-08-11
4216,461,492.7,2023-06-30
4217,3460,541.46,2023-06-06
4218,4808,503.16,2023-07-09
