vendor_id,vendor_name,location,rating,lead_time_days
2549,Vendor_2549,Kolkata,3.8,9
2550,Vendor_2550,Pune,3.85,9
2551,Vendor_2551,Ahmedabad,3.92,14
2552,Vendor_2552,Nagpur,4.39,15
2553,Vendor_2553,Hyderabad,4.03,13
2554,Vendor_2554,Nagpur,4.93,10
2555,Vendor_2555,Surat,3.92,15
2556,Vendor_2556,Ahmedabad,3.66,7
2557,Vendor_2557,Ahmedabad,4.25,13
2558,Vendor_2558,Delhi,3.54,14
2559,Vendor_2559,Mumbai,4.75,10
2560,Vendor_2560,Mumbai,4.96,9
2561,Vendor_2561,Nagpur,4.52,5
2562,Vendor_2562,Bangalore,4.43,4
2563,Vendor_2563,Pune,4.49,11
2564,Vendor_2564,Ahmedabad,4.69,6
2565,Vendor_2565,Bangalore,4.49,10
2566,Vendor_2566,Surat,3.89,8
2567,Vendor_2567,Surat,4.32,15
2568,Vendor_2568,Mumbai,4.99,4
2569,Vendor_2569,Hyderabad,4.18,9
2570,Vendor_2570,Ahmedabad,4.19,3
2571,Vendor_2571,Delhi,4.33,15
2572,Vendor_2572,Bangalore,4.83,5
2573,Vendor_2573,Ahmedabad,4.15,7
2574,Vendor_2574,Hyderabad,4.23,4
2575,Vendor_2575,Nagpur,4.51,13
2576,Vendor_2576,Surat,4.53,12
2577,Vendor_2577,Ahmedabad,4.21,5
2578,Vendor_2578,Surat,3.58,7
2579,Vendor_2579,Ahmedabad,4.39,9
2580,Vendor_2580,Nagpur,4.51,15
2581,Vendor_2581,Bangalore,3.98,3
2582,Vendor_2582,Nagpur,3.57,8
2583,Vendor_2583,Kolkata,4.71,12
2584,Vendor_2584,Mumbai,4.65,13
2585,Vendor_2585,Kolkata,4.07,9
2586,Vendor_2586,Kolkata,4.99,9
2587,Vendor_2587,Kolkata,3.58,6
2588,Vendor_2588,Chennai,3.85,7
2589,Vendor_2589,Nagpur,3.63,14
2590,Vendor_2590,Pune,4.8,4
2591,Vendor_2591,Kolkata,3.75,11
2592,Vendor_2592,Kolkata,3.56,13
2593,Vendor_2593,Hyderabad,4.35,9
2594,Vendor_2594,Bangalore,3.53,10
2595,Vendor_2595,Nagpur,3.53,8
2596,Vendor_2596,Hyderabad,4.36,8
2597,Vendor_2597,Nagpur,3.65,10
2598,Vendor_2598,Pune,4.54,6
2599,Vendor_2599,Kolkata,4.25,15
2600,Vendor_2600,Kolkata,3.75,7
2601,Vendor_2601,Kolkata,4.95,6
2602,Vendor_2602,Ahmedabad,4.45,15
2603,Vendor_2603,Pune,4.76,11
2604,Vendor_2604,Chennai,3.93,3
2605,Vendor_2605,Bangalore,4.99,9
2606,Vendor_2606,Chennai,4.44,4
2607,Vendor_2607,Nagpur,3.64,8
2608,Vendor_2608,Bangalore,3.6,15
2609,Vendor_2609,Surat,4.21,6
2610,Vendor_2610,Kolkata,4.69,13
2611,Vendor_2611,Bangalore,4.26,7
2612,Vendor_2612,Hyderabad,4.5,8
2613,Vendor_2613,Chennai,4.12,7
2614,Vendor_2614,Nagpur,4.27,13
2615,Vendor_2615,Surat,3.77,3
2616,Vendor_2616,Surat,4.79,12
2617,Vendor_2617,Ahmedabad,3.82,14
2618,Vendor_2618,Ahmedabad,3.9,13
2619,Vendor_2619,Surat,4.71,15
2620,Vendor_2620,Hyderabad,4.9,14
2621,Vendor_2621,Mumbai,4.28,8
2622,Vendor_2622,Ahmedabad,3.72,5
2623,Vendor_2623,Bangalore,4.77,9
2624,Vendor_2624,Kolkata,4.79,4
2625,Vendor_2625,Chennai,4.77,7
2626,Vendor_2626,Bangalore,4.47,7
2627,Vendor_2627,Nagpur,3.85,6
2628,Vendor_2628,Pune,3.72,3
2629,Vendor_2629,Chennai,4.7,7
2630,Vendor_2630,Ahmedabad,4.23,9
2631,Vendor_2631,Hyderabad,4.47,3
2632,Vendor_2632,Chennai,3.74,5
2633,Vendor_2633,Mumbai,3.89,15
2634,Vendor_2634,Bangalore,4.49,5
2635,Vendor_2635,Mumbai,4.95,10
2636,Vendor_2636,Mumbai,3.58,4
2637,Vendor_2637,Kolkata,4.4,4
2638,Vendor_2638,Hyderabad,4.85,13
2639,Vendor_2639,Pune,4.1,14
2640,Vendor_2640,Delhi,3.85,12
2641,Vendor_2641,Surat,4.9,11
2642,Vendor_2642,Nagpur,4.92,11
2643,Vendor_2643,Bangalore,4.24,4
2644,Vendor_2644,Chennai,4.4,15
2645,Vendor_2645,Kolkata,3.99,12
2646,Vendor_2646,Hyderabad,4.71,14
2647,Vendor_2647,Chennai,4.9,6
2648,Vendor_2648,Delhi,3.66,6
2649,Vendor_2649,Bangalore,4.16,7
2650,Vendor_2650,Nagpur,3.58,11
2651,Vendor_2651,Kolkata,4.55,4
2652,Vendor_2652,Kolkata,4.32,10
2653,Vendor_2653,Chennai,4.94,15
2654,Vendor_2654,Delhi,4.04,14
2655,Vendor_2655,Kolkata,4.73,3
2656,Vendor_2656,Nagpur,3.55,14
2657,Vendor_2657,Mumbai,4.54,15
2658,Vendor_2658,Chennai,3.88,9
2659,Vendor_2659,Bangalore,4.46,14
2660,Vendor_2660,Kolkata,4.85,13
2661,Vendor_2661,Pune,4.3,6
2662,Vendor_2662,Ahmedabad,4.08,9
2663,Vendor_2663,Bangalore,3.95,15
2664,Vendor_2664,Chennai,3.95,5
2665,Vendor_2665,Ahmedabad,4.45,15
2666,Vendor_2666,Hyderabad,4.68,7
2667,Vendor_2667,Pune,4.73,10
2668,Vendor_2668,Ahmedabad,4.61,8
2669,Vendor_2669,Hyderabad,4.82,4
2670,Vendor_2670,Delhi,4.55,11
2671,Vendor_2671,Pune,4.03,12
2672,Vendor_2672,Surat,4.61,10
2673,Vendor_2673,Mumbai,4.64,13
2674,Vendor_2674,Delhi,4.45,15
2675,Vendor_2675,Delhi,3.5,6
2676,Vendor_2676,Bangalore,3.97,4
2677,Vendor_2677,Pune,3.74,11
2678,Vendor_2678,Delhi,4.77,13
2679,Vendor_2679,Hyderabad,4.69,8
2680,Vendor_2680,Ahmedabad,4.22,14
2681,Vendor_2681,Delhi,3.89,13
2682,Vendor_2682,Nagpur,4.74,15
2683,Vendor_2683,Bangalore,3.8,9
2684,Vendor_2684,Kolkata,3.77,9
2685,Vendor_2685,Nagpur,3.84,3
2686,Vendor_2686,Surat,4.47,13
2687,Vendor_2687,Chennai,4.86,10
2688,Vendor_2688,Chennai,3.89,5
2689,Vendor_2689,Mumbai,4.1,9
2690,Vendor_2690,Nagpur,3.89,4
2691,Vendor_2691,Kolkata,3.76,12
2692,Vendor_2692,Pune,3.52,11
2693,Vendor_2693,Hyderabad,4.66,10
2694,Vendor_2694,Ahmedabad,3.68,14
2695,Vendor_2695,Chennai,3.79,15
2696,Vendor_2696,Bangalore,3.93,10
2697,Vendor_2697,Hyderabad,3.7,6
2698,Vendor_2698,Nagpur,3.82,7
2699,Vendor_2699,Chennai,4.13,9
2700,Vendor_2700,Delhi,3.54,7
2701,Vendor_2701,Chennai,4.43,6
2702,Vendor_2702,Kolkata,4.37,13
2703,Vendor_2703,Ahmedabad,3.63,10
2704,Vendor_2704,Delhi,4.81,14
2705,Vendor_2705,Hyderabad,4.53,14
2706,Vendor_2706,Hyderabad,4.56,14
2707,Vendor_2707,Nagpur,3.88,4
2708,Vendor_2708,Surat,3.59,8
2709,Vendor_2709,Chennai,4.21,8
2710,Vendor_2710,Nagpur,4.91,15
2711,Vendor_2711,Nagpur,4.56,15
2712,Vendor_2712,Mumbai,3.51,11
2713,Vendor_2713,Nagpur,4.07,9
2714,Vendor_2714,Kolkata,3.7,11
2715,Vendor_2715,Mumbai,4.37,7
2716,Vendor_2716,Delhi,4.26,8
2717,Vendor_2717,Ahmedabad,3.7,8
2718,Vendor_2718,Surat,4.15,7
2719,Vendor_2719,Pune,3.97,5
2720,Vendor_2720,Ahmedabad,4.81,7
2721,Vendor_2721,Kolkata,4.89,7
2722,Vendor_2722,Bangalore,4.42,15
2723,Vendor_2723,Bangalore,4.28,9
2724,Vendor_2724,Delhi,3.97,10
2725,Vendor_2725,Delhi,4.33,13
2726,Vendor_2726,Ahmedabad,3.58,5
2727,Vendor_2727,Mumbai,3.84,3
2728,Vendor_2728,Ahmedabad,3.89,14
2729,Vendor_2729,Ahmedabad,4.15,10
2730,Vendor_2730,Mumbai,4.16,14
2731,Vendor_2731,Surat,4.23,10
2732,Vendor_2732,Pune,4.77,5
2733,Vendor_2733,Pune,4.02,6
2734,Vendor_2734,Bangalore,3.77,5
2735,Vendor_2735,Surat,4.73,12
2736,Vendor_2736,Nagpur,3.82,3
2737,Vendor_2737,Surat,4.65,5
2738,Vendor_2738,Hyderabad,4.88,6
2739,Vendor_2739,Ahmedabad,4.52,8
2740,Vendor_2740,Mumbai,3.93,13
2741,Vendor_2741,Pune,4.09,12
2742,Vendor_2742,Pune,4.76,5
2743,Vendor_2743,Mumbai,3.62,14
2744,Vendor_2744,Ahmedabad,4.18,7
2745,Vendor_2745,Nagpur,4.49,8
2746,Vendor_2746,Mumbai,4.48,10
2747,Vendor_2747,Kolkata,4.92,14
2748,Vendor_2748,Nagpur,3.69,3
2749,Vendor_2749,Bangalore,3.98,3
2750,Vendor_2750,Pune,4.32,12
2751,Vendor_2751,Hyderabad,3.64,7
2752,Vendor_2752,Delhi,3.86,15
2753,Vendor_2753,Hyderabad,3.63,6
2754,Vendor_2754,Delhi,4.08,9
2755,Vendor_2755,Bangalore,4.47,13
2756,Vendor_2756,Delhi,3.68,10
2757,Vendor_2757,Hyderabad,4.6,7
2758,Vendor_2758,Nagpur,3.7,13
2759,Vendor_2759,Pune,4.75,11
2760,Vendor_2760,Chennai,4.23,9
2761,Vendor_2761,Ahmedabad,3.9,12
2762,Vendor_2762,Hyderabad,3.64,9
2763,Vendor_2763,Kolkata,4.42,9
2764,Vendor_2764,Hyderabad,3.64,11
2765,Vendor_2765,Kolkata,4.96,13
2766,Vendor_2766,Chennai,4.47,14
2767,Vendor_2767,Delhi,4.9,11
2768,Vendor_2768,Surat,3.63,10
2769,Vendor_2769,Hyderabad,3.62,15
2770,Vendor_2770,Ahmedabad,3.95,5
2771,Vendor_2771,Bangalore,4.76,11
2772,Vendor_2772,Hyderabad,3.94,3
2773,Vendor_2773,Surat,3.61,3
2774,Vendor_2774,Surat,3.66,9
2775,Vendor_2775,Hyderabad,3.64,13
2776,Vendor_2776,Nagpur,4.72,8
2777,Vendor_2777,Bangalore,4.38,15
2778,Vendor_2778,Surat,3.52,14
2779,Vendor_2779,Ahmedabad,3.77,5
2780,Vendor_2780,Hyderabad,3.57,9
2781,Vendor_2781,Bangalore,3.97,14
2782,Vendor_2782,Ahmedabad,4.64,10
2783,Vendor_2783,Nagpur,4.71,8
2784,Vendor_2784,Delhi,3.82,4
2785,Vendor_2785,Nagpur,3.89,13
2786,Vendor_2786,Pune,4.15,3
2787,Vendor_2787,Mumbai,4.09,3
2788,Vendor_2788,Delhi,4.48,10
2789,Vendor_2789,Hyderabad,4.8,14
2790,Vendor_2790,Nagpur,4.59,7
2791,Vendor_2791,Nagpur,4.72,12
2792,Vendor_2792,Kolkata,4.54,14
2793,Vendor_2793,Hyderabad,4.71,4
2794,Vendor_2794,Delhi,3.7,6
2795,Vendor_2795,Pune,4.72,14
2796,Vendor_2796,Chennai,4.79,6
2797,Vendor_2797,Ahmedabad,4.47,13
2798,Vendor_2798,Chennai,4.15,13
2799,Vendor_2799,Surat,3.79,7
2800,Vendor_2800,Ahmedabad,3.72,9
2801,Vendor_2801,Mumbai,3.67,5
2802,Vendor_2802,Ahmedabad,4.95,10
2803,Vendor_2803,Mumbai,4.79,12
2804,Vendor_2804,Chennai,3.8,12
2805,Vendor_2805,Hyderabad,3.58,3
2806,Vendor_2806,Pune,4.45,14
2807,Vendor_2807,Hyderabad,4.97,10
2808,Vendor_2808,Nagpur,4.39,11
2809,Vendor_2809,Bangalore,3.56,9
2810,Vendor_2810,Ahmedabad,4.27,14
2811,Vendor_2811,Nagpur,4.9,10
2812,Vendor_2812,Chennai,4.57,11
2813,Vendor_2813,Mumbai,4.13,8
2814,Vendor_2814,Surat,3.6,13
2815,Vendor_2815,Hyderabad,4.83,4
2816,Vendor_2816,Ahmedabad,4.43,13
2817,Vendor_2817,Kolkata,4.17,9
2818,Vendor_2818,Mumbai,3.74,14
2819,Vendor_2819,Chennai,4.2,10
2820,Vendor_2820,Chennai,4.26,12
2821,Vendor_2821,Kolkata,4.88,14
2822,Vendor_2822,Ahmedabad,3.7,7
2823,Vendor_2823,Hyderabad,4.94,13
2824,Vendor_2824,Kolkata,4.69,15
2825,Vendor_2825,Delhi,4.43,7
2826,Vendor_2826,Pune,4.5,5
2827,Vendor_2827,Delhi,3.8,12
2828,Vendor_2828,Ahmedabad,3.65,9
2829,Vendor_2829,Ahmedabad,3.96,6
2830,Vendor_2830,Surat,3.57,3
2831,Vendor_2831,Kolkata,4.82,8
2832,Vendor_2832,Delhi,3.76,11
2833,Vendor_2833,Mumbai,4.71,8
2834,Vendor_2834,Hyderabad,3.67,6
2835,Vendor_2835,Pune,4.34,10
2836,Vendor_2836,Bangalore,4.99,15
2837,Vendor_2837,Kolkata,4.65,15
2838,Vendor_2838,Surat,3.9,5
2839,Vendor_2839,Surat,4.41,4
2840,Vendor_2840,Mumbai,4.89,10
2841,Vendor_2841,Ahmedabad,4.94,15
2842,Vendor_2842,Pune,4.96,15
2843,Vendor_2843,Nagpur,4.41,4
2844,Vendor_2844,Surat,3.56,4
2845,Vendor_2845,Delhi,4.44,6
2846,Vendor_2846,Kolkata,3.74,7
2847,Vendor_2847,Ahmedabad,4.64,10
2848,Vendor_2848,Pune,3.73,8
2849,Vendor_2849,Kolkata,4.73,4
2850,Vendor_2850,Chennai,4.16,9
2851,Vendor_2851,Mumbai,3.87,15
2852,Vendor_2852,Ahmedabad,4.01,11
2853,Vendor_2853,Delhi,3.63,8
2854,Vendor_2854,Hyderabad,4.04,13
2855,Vendor_2855,Chennai,3.73,15
2856,Vendor_2856,Surat,4.13,6
2857,Vendor_2857,Delhi,4.7,9
2858,Vendor_2858,Hyderabad,4.85,11
2859,Vendor_2859,Kolkata,4.92,10
2860,Vendor_2860,Delhi,4.66,14
2861,Vendor_2861,Surat,4.92,4
2862,Vendor_2862,Kolkata,3.97,15
2863,Vendor_2863,Delhi,4.15,9
2864,Vendor_2864,Mumbai,4.49,13
2865,Vendor_2865,Delhi,4.85,3
2866,Vendor_2866,Surat,4.96,9
2867,Vendor_2867,Hyderabad,4.83,14
2868,Vendor_2868,Surat,4.81,14
2869,Vendor_2869,Kolkata,4.86,3
2870,Vendor_2870,Bangalore,4.85,12
2871,Vendor_2871,Delhi,4.55,10
2872,Vendor_2872,Chennai,4.83,12
2873,Vendor_2873,Nagpur,4.48,14
2874,Vendor_2874,Kolkata,4.83,15
2875,Vendor_2875,Hyderabad,4.66,7
2876,Vendor_2876,Pune,3.56,8
2877,Vendor_2877,Hyderabad,4.59,14
2878,Vendor_2878,Delhi,4.28,11
2879,Vendor_2879,Bangalore,3.82,11
2880,Vendor_2880,Surat,3.97,8
2881,Vendor_2881,Delhi,3.54,15
2882,Vendor_2882,Surat,4.39,6
2883,Vendor_2883,Bangalore,4.59,11
2884,Vendor_2884,Pune,4.6,8
2885,Vendor_2885,Bangalore,4.44,8
2886,Vendor_2886,Pune,3.57,13
2887,Vendor_2887,Pune,4.17,12
2888,Vendor_2888,Mumbai,4.18,6
2889,Vendor_2889,Nagpur,4.35,13
2890,Vendor_2890,Surat,4.77,6
2891,Vendor_2891,Kolkata,3.95,13
2892,Vendor_2892,Nagpur,4.51,14
2893,Vendor_2893,Hyderabad,4.28,6
2894,Vendor_2894,Pune,3.99,12
2895,Vendor_2895,Chennai,4.73,8
2896,Vendor_2896,Ahmedabad,3.65,14
2897,Vendor_2897,Hyderabad,4.74,4
2898,Vendor_2898,Pune,3.59,5
2899,Vendor_2899,Ahmedabad,3.82,4
2900,Vendor_2900,Kolkata,4.52,9
2901,Vendor_2901,Nagpur,4.34,15
2902,Vendor_2902,Hyderabad,4.81,12
2903,Vendor_2903,Ahmedabad,4.45,10
2904,Vendor_2904,Ahmedabad,4.6,9
2905,Vendor_2905,Delhi,3.72,5
2906,Vendor_2906,Ahmedabad,4.57,5
2907,Vendor_2907,Surat,4.79,4
2908,Vendor_2908,Chennai,4.18,3
2909,Vendor_2909,Delhi,4.92,8
2910,Vendor_2910,Pune,4.4,9
2911,Vendor_2911,Pune,3.68,12
2912,Vendor_2912,Bangalore,3.56,5
2913,Vendor_2913,Pune,4.06,8
2914,Vendor_2914,Bangalore,3.94,3
2915,Vendor_2915,Delhi,3.71,12
2916,Vendor_2916,Hyderabad,3.57,7
2917,Vendor_2917,Bangalore,3.82,14
2918,Vendor_2918,Ahmedabad,3.5,11
2919,Vendor_2919,Kolkata,3.6,3
2920,Vendor_2920,Hyderabad,4.22,7
2921,Vendor_2921,Nagpur,4.18,8
2922,Vendor_2922,Hyderabad,4.21,14
2923,Vendor_2923,Nagpur,3.7,5
2924,Vendor_2924,Surat,4.45,15
2925,Vendor_2925,Ahmedabad,4.5,5
2926,Vendor_2926,Kolkata,3.63,12
2927,Vendor_2927,Nagpur,4.11,6
2928,Vendor_2928,Hyderabad,4.01,3
2929,Vendor_2929,Ahmedabad,4.6,13
2930,Vendor_2930,Pune,4.8,14
2931,Vendor_2931,Mumbai,4.36,15
2932,Vendor_2932,Bangalore,4.34,4
2933,Vendor_2933,Surat,3.63,12
2934,Vendor_2934,Surat,4.37,3
2935,Vendor_2935,Nagpur,4.28,15
2936,Vendor_2936,Ahmedabad,4.25,3
2937,Vendor_2937,Pune,4.49,11
2938,Vendor_2938,Delhi,4.94,7
2939,Vendor_2939,Chennai,3.87,14
2940,Vendor_2940,Nagpur,4.17,15
2941,Vendor_2941,Surat,4.41,9
2942,Vendor_2942,Nagpur,3.57,3
2943,Vendor_2943,Kolkata,4.16,9
2944,Vendor_2944,Mumbai,4.79,8
2945,Vendor_2945,Hyderabad,3.89,4
2946,Vendor_2946,Pune,4.31,7
2947,Vendor_2947,Delhi,3.77,15
2948,Vendor_2948,Pune,3.73,9
2949,Vendor_2949,Delhi,3.59,8
2950,Vendor_2950,Delhi,3.54,3
2951,Vendor_2951,Bangalore,4.08,8
2952,Vendor_2952,Delhi,4.12,8
2953,Vendor_2953,Bangalore,4.06,4
2954,Vendor_2954,Mumbai,3.8,15
2955,Vendor_2955,Nagpur,4.38,10
2956,Vendor_2956,Surat,4.63,9
2957,Vendor_2957,Pune,3.9,8
2958,Vendor_2958,Ahmedabad,4.33,4
2959,Vendor_2959,Ahmedabad,3.54,13
2960,Vendor_2960,Chennai,4.87,3
2961,Vendor_2961,Bangalore,4.33,12
2962,Vendor_2962,Pune,3.87,11
2963,Vendor_2963,Delhi,3.96,9
2964,Vendor_2964,Ahmedabad,3.63,13
2965,Vendor_2965,Surat,3.81,5
2966,Vendor_2966,Kolkata,4.31,5
2967,Vendor_2967,Chennai,4.31,9
2968,Vendor_2968,Surat,4.18,3
2969,Vendor_2969,Ahmedabad,4.94,12
2970,Vendor_2970,Bangalore,4.48,5
2971,Vendor_2971,Mumbai,3.59,10
2972,Vendor_2972,Bangalore,4.4,13
2973,Vendor_2973,Hyderabad,5.0,13
2974,Vendor_2974,Chennai,4.38,11
2975,Vendor_2975,Bangalore,3.57,14
2976,Vendor_2976,Surat,4.34,7
2977,Vendor_2977,Pune,4.09,4
2978,Vendor_2978,Delhi,4.59,7
2979,Vendor_2979,Hyderabad,3.82,11
2980,Vendor_2980,Kolkata,4.83,8
2981,Vendor_2981,Bangalore,4.97,14
2982,Vendor_2982,Ahmedabad,3.91,13
2983,Vendor_2983,Kolkata,4.01,10
2984,Vendor_2984,Nagpur,3.99,14
2985,Vendor_2985,Delhi,4.47,3
2986,Vendor_2986,Nagpur,4.21,3
2987,Vendor_2987,Delhi,4.12,14
2988,Vendor_2988,Ahmedabad,4.64,11
2989,Vendor_2989,Pune,4.68,13
2990,Vendor_2990,Pune,4.31,13
2991,Vendor_2991,Ahmedabad,4.51,8
2992,Vendor_2992,Hyderabad,4.74,8
2993,Vendor_2993,Hyderabad,3.77,15
2994,Vendor_2994,Mumbai,3.69,8
2995,Vendor_2995,Chennai,4.17,6
2996,Vendor_2996,Mumbai,4.64,13
2997,Vendor_2997,Kolkata,3.79,12
2998,Vendor_2998,Bangalore,4.71,6
2999,Vendor_2999,Chennai,4.97,8
3000,Vendor_3000,Mumbai,3.92,14
3001,Vendor_3001,Nagpur,3.81,6
3002,Vendor_3002,Hyderabad,3.67,7
3003,Vendor_3003,Nagpur,4.25,5
3004,Vendor_3004,Surat,3.79,14
3005,Vendor_3005,Nagpur,4.51,12
3006,Vendor_3006,Nagpur,3.76,12
3007,Vendor_3007,Delhi,4.62,5
3008,Vendor_3008,Bangalore,4.9,6
3009,Vendor_3009,Surat,4.59,7
3010,Vendor_3010,Chennai,4.77,3
3011,Vendor_3011,Surat,4.42,13
3012,Vendor_3012,Surat,4.82,3
3013,Vendor_3013,Hyderabad,4.46,13
3014,Vendor_3014,Mumbai,4.78,8
3015,Vendor_3015,Hyderabad,4.77,9
3016,Vendor_3016,Bangalore,3.68,11
3017,Vendor_3017,Ahmedabad,4.24,11
3018,Vendor_3018,Mumbai,4.83,6
3019,Vendor_3019,Mumbai,3.92,9
3020,Vendor_3020,Surat,4.17,3
3021,Vendor_3021,Hyderabad,3.79,4
3022,Vendor_3022,Nagpur,4.71,14
3023,Vendor_3023,Chennai,4.97,9
3024,Vendor_3024,Pune,4.88,6
3025,Vendor_3025,Delhi,3.99,4
3026,Vendor_3026,Pune,3.54,9
3027,Vendor_3027,Mumbai,4.39,13
3028,Vendor_3028,Kolkata,4.76,6
3029,Vendor_3029,Pune,4.21,8
3030,Vendor_3030,Mumbai,4.73,11
3031,Vendor_3031,Chennai,4.92,15
3032,Vendor_3032,Nagpur,4.43,15
3033,Vendor_3033,Pune,4.44,12
3034,Vendor_3034,Pune,3.63,3
3035,Vendor_3035,Mumbai,4.07,14
3036,Vendor_3036,Pune,4.67,3
3037,Vendor_3037,Ahmedabad,3.58,12
3038,Vendor_3038,Hyderabad,3.6,13
3039,Vendor_3039,Mumbai,4.34,7
3040,Vendor_3040,Hyderabad,4.1,12
3041,Vendor_3041,Hyderabad,3.85,12
3042,Vendor_3042,Nagpur,3.52,9
3043,Vendor_3043,Ahmedabad,4.69,12
3044,Vendor_3044,Nagpur,3.65,13
3045,Vendor_3045,Mumbai,4.18,8
3046,Vendor_3046,Nagpur,3.79,4
3047,Vendor_3047,Mumbai,4.39,4
3048,Vendor_3048,Nagpur,4.68,6
3049,Vendor_3049,Nagpur,3.69,11
3050,Vendor_3050,Bangalore,4.03,10
3051,Vendor_3051,Nagpur,4.17,6
3052,Vendor_3052,Delhi,4.7,3
3053,Vendor_3053,Delhi,3.97,9
3054,Vendor_3054,Surat,4.94,15
3055,Vendor_3055,Kolkata,3.97,11
3056,Vendor_3056,Delhi,3.72,7
3057,Vendor_3057,Nagpur,4.01,8
3058,Vendor_3058,Mumbai,4.28,13
3059,Vendor_3059,Delhi,3.59,11
3060,Vendor_3060,Surat,4.79,9
3061,Vendor_3061,Kolkata,3.79,6
3062,Vendor_3062,Chennai,4.68,8
3063,Vendor_3063,Chennai,4.5,14
3064,Vendor_3064,Ahmedabad,4.4,8
3065,Vendor_3065,Nagpur,4.35,8
3066,Vendor_3066,Nagpur,3.95,8
3067,Vendor_3067,Delhi,3.66,15
3068,Vendor_3068,Mumbai,4.24,3
3069,Vendor_3069,Chennai,4.54,10
3070,Vendor_3070,Nagpur,3.82,10
3071,Vendor_3071,Kolkata,4.71,9
3072,Vendor_3072,Chennai,4.1,3
3073,Vendor_3073,Kolkata,3.51,8
3074,Vendor_3074,Mumbai,4.33,5
3075,Vendor_3075,Bangalore,4.16,13
3076,Vendor_3076,Nagpur,4.87,8
3077,Vendor_3077,Mumbai,4.96,6
3078,Vendor_3078,Chennai,3.93,6
3079,Vendor_3079,Bangalore,4.58,8
3080,Vendor_3080,Surat,3.87,6
3081,Vendor_3081,Mumbai,3.76,7
3082,Vendor_3082,Pune,3.53,13
3083,Vendor_3083,Delhi,4.07,15
3084,Vendor_3084,Pune,4.01,6
3085,Vendor_3085,Bangalore,4.18,8
3086,Vendor_3086,Kolkata,4.49,11
3087,Vendor_3087,Nagpur,4.82,14
3088,Vendor_3088,Pune,3.68,5
3089,Vendor_3089,Chennai,3.79,9
3090,Vendor_3090,Kolkata,3.98,9
3091,Vendor_3091,Chennai,4.88,15
3092,Vendor_3092,Nagpur,4.38,11
3093,Vendor_3093,Bangalore,4.68,8
3094,Vendor_3094,Chennai,3.58,15
3095,Vendor_3095,Bangalore,4.81,11
3096,Vendor_3096,Nagpur,4.83,6
3097,Vendor_3097,Pune,4.68,15
3098,Vendor_3098,Nagpur,3.6,11
3099,Vendor_3099,Hyderabad,4.63,13
3100,Vendor_3100,Surat,4.06,11
3101,Vendor_3101,Ahmedabad,3.77,14
3102,Vendor_3102,Kolkata,4.29,10
3103,Vendor_3103,Ahmedabad,4.21,12
3104,Vendor_3104,Hyderabad,4.46,15
3105,Vendor_3105,Nagpur,4.47,6
3106,Vendor_3106,Chennai,4.84,10
3107,Vendor_3107,Chennai,4.09,7
3108,Vendor_3108,Hyderabad,4.83,12
3109,Vendor_3109,Delhi,4.9,8
3110,Vendor_3110,Bangalore,4.33,5
3111,Vendor_3111,Pune,3.94,11
3112,Vendor_3112,Kolkata,3.85,3
3113,Vendor_3113,Ahmedabad,4.27,8
3114,Vendor_3114,Hyderabad,4.18,9
3115,Vendor_3115,Hyderabad,4.05,10
3116,Vendor_3116,Kolkata,3.91,3
3117,Vendor_3117,Delhi,4.16,7
3118,Vendor_3118,Pune,4.04,4
3119,Vendor_3119,Bangalore,4.76,11
3120,Vendor_3120,Surat,4.47,15
3121,Vendor_3121,Bangalore,4.89,4
3122,Vendor_3122,Pune,3.61,3
3123,Vendor_3123,Surat,3.8,6
3124,Vendor_3124,Kolkata,3.88,14
3125,Vendor_3125,Bangalore,3.79,12
3126,Vendor_3126,Delhi,5.0,15
3127,Vendor_3127,Surat,4.87,3
3128,Vendor_3128,Bangalore,3.92,8
3129,Vendor_3129,Hyderabad,4.92,12
3130,Vendor_3130,Mumbai,4.21,11
3131,Vendor_3131,Delhi,4.8,6
3132,Vendor_3132,Chennai,4.59,6
3133,Vendor_3133,Ahmedabad,3.85,12
3134,Vendor_3134,Surat,4.64,14
3135,Vendor_3135,Ahmedabad,4.01,4
3136,Vendor_3136,Kolkata,4.77,9
3137,Vendor_3137,Hyderabad,3.81,10
3138,Vendor_3138,Surat,3.55,5
3139,Vendor_3139,Nagpur,4.81,7
3140,Vendor_3140,Mumbai,4.25,13
3141,Vendor_3141,Kolkata,4.01,9
3142,Vendor_3142,Hyderabad,4.53,9
3143,Vendor_3143,Surat,3.95,12
3144,Vendor_3144,Mumbai,4.35,3
3145,Vendor_3145,Delhi,3.73,8
3146,Vendor_3146,Nagpur,4.44,12
3147,Vendor_3147,Nagpur,4.36,9
3148,Vendor_3148,Hyderabad,3.81,9
3149,Vendor_3149,Pune,4.3,6
3150,Vendor_3150,Ahmedabad,3.66,12
3151,Vendor_3151,Ahmedabad,4.46,7
3152,Vendor_3152,Pune,3.76,13
3153,Vendor_3153,Surat,3.77,14
3154,Vendor_3154,Nagpur,4.23,5
3155,Vendor_3155,Chennai,3.6,9
3156,Vendor_3156,Bangalore,3.81,7
3157,Vendor_3157,Surat,3.6,3
3158,Vendor_3158,Kolkata,4.28,5
3159,Vendor_3159,Kolkata,4.79,9
3160,Vendor_3160,Hyderabad,3.74,4
3161,Vendor_3161,Delhi,4.3,10
3162,Vendor_3162,Pune,4.08,6
