inventory_id,material_id,stock_qty,reorder_level,daily_usage,warehouse_location,states
485,485,264.22,57.16,7.94,Surat,Gujarat
486,486,299.2,63.69,2.99,Pune,Maharashtra
487,487,68.33,26.05,2.57,Bhopal,Madhya Pradesh
488,488,127.14,29.13,9.78,Coimbatore,Tamil Nadu
489,489,129.83,35.75,5.97,Patna,Bihar
490,490,241.8,58.14,5.65,Delhi,Delhi
491,491,64.56,71.34,5.55,Ranchi,Jharkhand
492,492,286.75,63.29,7.11,Pune,Maharashtra
493,493,146.21,33.04,5.55,Coimbatore,Tamil Nadu
494,494,282.92,62.83,8.99,Pune,Maharashtra
495,495,82.5,40.08,3.22,Nashik,Maharashtra
496,496,201.59,23.15,7.91,Kochi,Kerala
497,497,170.32,57.29,8.33,Siliguri,West Bengal
498,498,160.23,75.48,5.99,Warangal,Telangana
499,499,90.77,78.23,3.53,Thiruvananthapuram,Kerala
500,500,258.95,31.71,6.53,Lucknow,Uttar Pradesh
501,501,252.69,38.03,4.22,Patna,Bihar
502,502,266.59,68.39,6.36,Ranchi,Jharkhand
503,503,295.45,74.87,5.62,Nashik,Maharashtra
504,504,181.83,43.99,3.17,Kochi,Kerala
505,505,75.15,68.2,4.82,Ahmedabad,Gujarat
506,506,200.82,54.64,3.33,Jaipur,Rajasthan
507,507,161.58,68.06,8.65,Shimla,Himachal Pradesh
508,508,289.44,41.67,4.65,Delhi,Delhi
509,509,98.27,32.29,9.81,Ahmedabad,Gujarat
510,510,193.53,66.44,2.57,Thiruvananthapuram,Kerala
511,511,210.29,69.04,4.64,Warangal,Telangana
512,512,269.96,56.98,5.38,Ahmedabad,Gujarat
513,513,264.84,42.77,7.04,Lucknow,Uttar Pradesh
514,514,78.14,21.22,2.16,Bhopal,Madhya Pradesh
515,515,92.88,51.7,4.46,Kanpur,Uttar Pradesh
516,516,271.95,69.3,7.36,New Delhi,Delhi
517,517,64.1,20.3,2.96,Bengaluru,Karnataka
518,518,285.57,33.64,9.18,Bhopal,Madhya Pradesh
519,519,268.65,67.13,3.55,Indore,Madhya Pradesh
520,520,132.73,32.95,5.97,Mysuru,Karnataka
521,521,296.57,32.49,7.84,Bhubaneswar,Odisha
522,522,208.42,74.41,7.47,Indore,Madhya Pradesh
523,523,121.75,70.55,5.08,Kolkata,West Bengal
524,524,94.75,74.65,7.41,Chandigarh,Chandigarh
525,525,129.31,25.33,7.97,Dehradun,Uttarakhand
526,526,90.88,35.61,8.35,Warangal,Telangana
527,527,83.5,59.38,5.56,Kanpur,Uttar Pradesh
528,528,200.65,63.97,4.48,Indore,Madhya Pradesh
529,529,112.77,56.52,8.47,Patna,Bihar
530,530,198.43,53.87,7.28,Chennai,Tamil Nadu
531,531,292.27,54.48,9.78,Mumbai,Maharashtra
532,532,93.95,35.76,3.62,Mumbai,Maharashtra
533,533,51.59,54.48,9.46,Warangal,Telangana
534,534,241.73,46.81,7.32,Lucknow,Uttar Pradesh
535,535,162.62,75.41,7.33,Dehradun,Uttarakhand
536,536,181.99,20.33,5.56,Hyderabad,Telangana
537,537,218.48,73.74,3.25,Nagpur,Maharashtra
538,538,211.58,27.12,2.24,Nashik,Maharashtra
539,539,72.41,51.88,5.62,Bengaluru,Karnataka
540,540,169.22,54.74,4.19,Warangal,Telangana
541,541,153.56,77.08,2.62,Bengaluru,Karnataka
542,542,251.51,63.69,7.49,Bhopal,Madhya Pradesh
543,543,292.16,63.2,2.44,Ranchi,Jharkhand
544,544,108.65,79.69,8.15,Coimbatore,Tamil Nadu
545,545,296.81,43.53,4.98,Kanpur,Uttar Pradesh
546,546,144.62,38.25,4.96,Hyderabad,Telangana
547,547,140.69,47.48,3.54,Patna,Bihar
548,548,196.99,48.6,9.79,Ranchi,Jharkhand
549,549,241.13,40.25,5.47,Ahmedabad,Gujarat
550,550,203.58,67.54,8.41,Ahmedabad,Gujarat
551,551,110.33,23.27,8.27,Surat,Gujarat
552,552,240.19,31.15,4.48,Chandigarh,Chandigarh
553,553,209.12,71.83,8.7,Kochi,Kerala
554,554,287.69,40.06,8.8,Ranchi,Jharkhand
555,555,104.93,70.12,2.1,Chennai,Tamil Nadu
556,556,244.01,72.42,3.32,Bhopal,Madhya Pradesh
557,557,287.73,62.56,2.56,Mysuru,Karnataka
558,558,87.23,32.14,9.48,Chennai,Tamil Nadu
559,559,77.86,72.06,5.83,Shimla,Himachal Pradesh
560,560,157.96,27.31,6.83,Bhubaneswar,Odisha
561,561,158.37,72.2,2.46,Thiruvananthapuram,Kerala
562,562,117.3,27.18,7.26,Bhubaneswar,Odisha
563,563,160.77,45.84,3.62,Chandigarh,Chandigarh
564,564,153.1,21.94,9.44,Siliguri,West Bengal
565,565,218.27,52.97,4.17,Nagpur,Maharashtra
566,566,256.85,71.78,3.2,Pune,Maharashtra
567,567,54.6,60.17,5.92,Warangal,Telangana
568,568,228.04,47.14,6.51,Chennai,Tamil Nadu
569,569,113.99,33.01,4.79,Indore,Madhya Pradesh
570,570,296.55,64.45,6.3,Bhopal,Madhya Pradesh
571,571,299.06,46.82,4.03,Jaipur,Rajasthan
572,572,284.7,34.06,8.98,Udaipur,Rajasthan
573,573,192.47,46.42,9.2,Ahmedabad,Gujarat
574,574,172.03,39.98,9.9,Coimbatore,Tamil Nadu
575,575,78.92,79.66,8.82,Jaipur,Rajasthan
576,576,146.16,71.47,7.81,Bengaluru,Karnataka
577,577,66.41,39.65,5.57,Mysuru,Karnataka
578,578,119.26,52.14,9.25,Dehradun,Uttarakhand
579,579,286.86,65.14,5.25,Pune,Maharashtra
580,580,210.18,46.96,5.36,Guwahati,Assam
581,581,63.98,36.71,7.12,Bhopal,Madhya Pradesh
582,582,215.17,42.42,6.56,Patna,Bihar
583,583,167.3,52.32,8.37,New Delhi,Delhi
584,584,270.5,69.78,2.5,Shimla,Himachal Pradesh
585,585,178.16,24.47,3.93,Patna,Bihar
586,586,56.58,74.16,6.75,Nagpur,Maharashtra
587,587,158.05,38.32,6.79,Kanpur,Uttar Pradesh
588,588,242.5,60.94,6.37,Thiruvananthapuram,Kerala
589,589,74.56,65.64,6.93,Thiruvananthapuram,Kerala
590,590,173.63,53.88,2.74,Hyderabad,Telangana
591,591,205.56,61.14,5.47,Jaipur,Rajasthan
592,592,55.28,50.03,9.95,Hyderabad,Telangana
593,593,210.12,69.61,6.18,Nashik,Maharashtra
594,594,127.08,24.84,9.17,Kanpur,Uttar Pradesh
595,595,267.77,43.32,2.82,Warangal,Telangana
596,596,221.21,70.12,4.23,Kochi,Kerala
597,597,152.31,71.93,2.4,Lucknow,Uttar Pradesh
598,598,135.57,51.13,9.83,Mysuru,Karnataka
599,599,120.03,60.7,4.04,Dehradun,Uttarakhand
600,600,171.13,61.05,9.8,Bengaluru,Karnataka
601,601,225.42,30.6,9.99,Surat,Gujarat
602,602,107.62,31.84,4.92,Patna,Bihar
603,603,73.09,40.85,6.47,Chandigarh,Chandigarh
604,604,94.52,29.14,4.48,Lucknow,Uttar Pradesh
605,605,208.42,48.09,4.11,Delhi,Delhi
606,606,202.51,55.39,8.74,Kolkata,West Bengal
607,607,95.29,41.77,6.79,Nagpur,Maharashtra
608,608,70.69,28.18,8.89,Chennai,Tamil Nadu
609,609,108.1,35.74,6.98,Surat,Gujarat
610,610,295.83,46.58,8.02,Warangal,Telangana
611,611,63.72,39.64,4.45,Chennai,Tamil Nadu
612,612,155.66,30.34,6.94,Mumbai,Maharashtra
613,613,235.35,35.84,7.55,Indore,Madhya Pradesh
614,614,184.55,30.91,3.93,Nagpur,Maharashtra
615,615,79.3,38.8,8.86,Guwahati,Assam
616,616,151.35,36.59,2.8,Dehradun,Uttarakhand
617,617,267.52,26.16,6.98,Kolkata,West Bengal
618,618,295.67,68.36,3.99,Mumbai,Maharashtra
619,619,167.64,20.84,8.06,Thiruvananthapuram,Kerala
620,620,110.55,47.77,9.18,Bhopal,Madhya Pradesh
621,621,87.41,78.84,3.76,New Delhi,Delhi
622,622,108.68,61.92,2.77,Nagpur,Maharashtra
623,623,192.23,67.86,5.86,Jaipur,Rajasthan
624,624,131.47,46.23,6.41,Patna,Bihar
625,625,99.32,33.36,2.15,Shimla,Himachal Pradesh
626,626,227.36,71.4,4.61,Warangal,Telangana
627,627,230.11,22.66,9.15,Delhi,Delhi
628,628,203.28,37.56,5.81,Coimbatore,Tamil Nadu
629,629,179.85,31.23,7.88,Nagpur,Maharashtra
630,630,237.12,54.59,8.94,Ahmedabad,Gujarat
631,631,55.82,45.67,8.02,Udaipur,Rajasthan
632,632,267.23,77.1,7.79,Siliguri,West Bengal
633,633,54.87,23.63,4.82,Mysuru,Karnataka
634,634,256.6,28.15,3.15,Ahmedabad,Gujarat
635,635,284.27,59.86,9.78,New Delhi,Delhi
636,636,143.32,21.21,2.67,Ranchi,Jharkhand
637,637,262.53,58.15,5.59,Patna,Bihar
638,638,297.05,32.9,4.41,Surat,Gujarat
639,639,257.36,72.46,9.5,Chandigarh,Chandigarh
640,640,169.2,40.25,5.04,Bhubaneswar,Odisha
641,641,102.89,49.25,3.89,Siliguri,West Bengal
642,642,296.9,55.27,5.78,Dehradun,Uttarakhand
643,643,265.43,61.42,8.79,Jaipur,Rajasthan
644,644,176.47,52.38,6.67,New Delhi,Delhi
645,645,249.52,62.27,7.24,Guwahati,Assam
646,646,296.11,72.13,5.12,Bhopal,Madhya Pradesh
647,647,163.23,64.87,8.76,Warangal,Telangana
648,648,248.03,43.34,8.45,Ranchi,Jharkhand
649,649,78.44,57.58,9.41,Kochi,Kerala
650,650,284.83,29.19,6.33,Pune,Maharashtra
651,651,246.23,66.3,8.65,Thiruvananthapuram,Kerala
652,652,250,27.89,6.53,Surat,Gujarat
653,653,80.51,51.07,5.58,Kolkata,West Bengal
654,654,61.09,63.73,6.56,Nashik,Maharashtra
655,655,201.3,35.78,2.59,Indore,Madhya Pradesh
656,656,214.51,51.76,6.15,Indore,Madhya Pradesh
657,657,204.09,24.24,3.17,Lucknow,Uttar Pradesh
658,658,53.68,61.64,5.88,Lucknow,Uttar Pradesh
659,659,225.27,67.7,2.85,Hyderabad,Telangana
660,660,111.37,59.06,7.07,Surat,Gujarat
661,661,144.15,39.98,9.63,Ranchi,Jharkhand
662,662,278.23,38.96,2.28,Mumbai,Maharashtra
663,663,203.38,24.4,3.71,Delhi,Delhi
664,664,186.78,52.78,6.66,Chennai,Tamil Nadu
665,665,219.34,76.59,9.12,Bhopal,Madhya Pradesh
666,666,240.63,51.52,2.73,Delhi,Delhi
667,667,165.1,36.94,7.96,Chennai,Tamil Nadu
668,668,226,21.54,8.24,Ahmedabad,Gujarat
669,669,177.83,50.46,4.67,Warangal,Telangana
670,670,115.27,66.19,3.68,Kochi,Kerala
671,671,83.58,26.78,3.59,Chennai,Tamil Nadu
672,672,264.72,62.84,5.95,Ahmedabad,Gujarat
673,673,263.42,32.74,6.47,Guwahati,Assam
674,674,243.94,24.36,6.7,Pune,Maharashtra
675,675,250.26,33.98,9.14,Shimla,Himachal Pradesh
676,676,61.66,55.48,5.75,Delhi,Delhi
677,677,132.36,66.28,6.1,Thiruvananthapuram,Kerala
678,678,94.14,53.32,6.45,Bhopal,Madhya Pradesh
679,679,66.43,51.54,7.97,Kochi,Kerala
680,680,165.66,55.9,7.71,Mumbai,Maharashtra
681,681,76.2,29.57,5.09,Chandigarh,Chandigarh
682,682,127.29,20.44,2.46,Kolkata,West Bengal
683,683,76.72,24.33,6.22,Warangal,Telangana
684,684,246.64,21.02,3.42,Surat,Gujarat
685,685,267.17,49.64,4.52,Surat,Gujarat
686,686,268.22,51.98,6.89,Ranchi,Jharkhand
687,687,56.04,33.12,8.86,Ahmedabad,Gujarat
688,688,145.26,27.82,5.63,Mysuru,Karnataka
689,689,72.36,73.29,2.82,Dehradun,Uttarakhand
690,690,106.31,76.05,2.15,Kolkata,West Bengal
691,691,164.92,59.53,3.45,Indore,Madhya Pradesh
692,692,66.11,43.82,7.1,Ahmedabad,Gujarat
693,693,98.74,59.14,2.6,Thiruvananthapuram,Kerala
694,694,288.75,30.6,8.8,Bhopal,Madhya Pradesh
695,695,258.13,38.7,2.6,Surat,Gujarat
696,696,147.04,43.25,8.92,Shimla,Himachal Pradesh
697,697,253.99,22.15,5.72,Chandigarh,Chandigarh
698,698,273.62,29.4,7.06,Dehradun,Uttarakhand
699,699,141.12,61.77,6.57,Mysuru,Karnataka
700,700,158.48,70.55,3.64,Indore,Madhya Pradesh
701,701,107.17,77.64,4.9,Warangal,Telangana
702,702,288.68,62.62,5.37,Delhi,Delhi
703,703,293.53,22.14,8.74,Hyderabad,Telangana
704,704,144.47,27.17,3.95,Udaipur,Rajasthan
705,705,216.39,68.61,9.58,Bhopal,Madhya Pradesh
706,706,101.74,59.45,2.23,Ranchi,Jharkhand
707,707,160.78,23.31,8.92,Chennai,Tamil Nadu
708,708,123.35,20.01,4.48,Ahmedabad,Gujarat
709,709,134.49,57.91,5.36,Patna,Bihar
710,710,109.71,53.81,3.78,Guwahati,Assam
711,711,106.32,78.82,9.65,Udaipur,Rajasthan
712,712,170.13,32.04,6.84,Nagpur,Maharashtra
713,713,268.4,21.17,2.09,Kanpur,Uttar Pradesh
714,714,75.49,28.5,5.02,Hyderabad,Telangana
715,715,60.95,62.8,5.44,Kochi,Kerala
716,716,212.1,36.08,4.9,Guwahati,Assam
717,717,106.29,35.34,7.07,Bengaluru,Karnataka
718,718,266.81,41.65,7.73,Bhopal,Madhya Pradesh
719,719,147.13,64.57,7.14,Bhubaneswar,Odisha
720,720,74.42,26.33,7.16,Chennai,Tamil Nadu
721,721,85.11,30.15,2.76,Shimla,Himachal Pradesh
722,722,76.29,51.34,9.45,Indore,Madhya Pradesh
723,723,151.49,20.95,6.75,Nashik,Maharashtra
724,724,241.41,21.94,9.75,Lucknow,Uttar Pradesh
725,725,279.79,64.58,9.4,Nashik,Maharashtra
726,726,253.69,47.69,7.07,Nagpur,Maharashtra
727,727,120.14,25.65,5.13,Shimla,Himachal Pradesh
728,728,215.47,60.42,9.26,New Delhi,Delhi
729,729,297.9,64,7.39,Siliguri,West Bengal
730,730,156.24,72.79,8.96,Coimbatore,Tamil Nadu
731,731,246.15,29.88,3.14,Indore,Madhya Pradesh
732,732,114.27,78.19,6.45,Surat,Gujarat
733,733,70.08,21.79,3.82,Nashik,Maharashtra
734,734,106.87,49.27,8.02,Guwahati,Assam
735,735,113.13,67.11,7.78,Patna,Bihar
736,736,78.75,74.41,9.48,Delhi,Delhi
737,737,134.28,23.87,4.37,Bengaluru,Karnataka
738,738,138.78,77.43,9.69,Chennai,Tamil Nadu
739,739,86.29,57.03,2.15,Chandigarh,Chandigarh
740,740,229.72,41.01,5.76,Dehradun,Uttarakhand
741,741,156.18,75.04,3.08,Hyderabad,Telangana
742,742,221.98,55.61,3.63,Surat,Gujarat
743,743,59.51,67,2.2,Chennai,Tamil Nadu
744,744,115.27,23.4,6.17,Kanpur,Uttar Pradesh
745,745,227.44,59.9,5.54,Mumbai,Maharashtra
746,746,259.01,45.1,5.52,Kanpur,Uttar Pradesh
747,747,173,67.06,2.1,New Delhi,Delhi
748,748,140.75,40.14,9.26,Coimbatore,Tamil Nadu
749,749,215.19,24.82,4.04,Nagpur,Maharashtra
750,750,162.53,31.19,3.49,Ranchi,Jharkhand
751,751,276.87,40.79,9.41,Shimla,Himachal Pradesh
752,752,142.49,60.74,2.77,Pune,Maharashtra
753,753,294.37,46.95,2.29,Nagpur,Maharashtra
754,754,188.62,53.22,5.56,Mumbai,Maharashtra
755,755,102.82,70.87,7.94,Ranchi,Jharkhand
756,756,56.58,75.03,8.11,Mumbai,Maharashtra
757,757,250.34,45.4,7.29,Udaipur,Rajasthan
758,758,158.52,26.55,8.5,Kolkata,West Bengal
759,759,121.22,36.67,5.27,New Delhi,Delhi
760,760,144.01,47.81,8.53,Patna,Bihar
761,761,92.39,73.94,6.44,Chandigarh,Chandigarh
762,762,64.49,60.83,7.19,Ranchi,Jharkhand
763,763,111.95,79.05,9.72,Kolkata,West Bengal
764,764,139.05,72.97,9.05,Thiruvananthapuram,Kerala
765,765,178.66,27.19,3.15,Chennai,Tamil Nadu
766,766,207.16,65.88,2.86,Coimbatore,Tamil Nadu
767,767,182.18,71.5,4.58,Thiruvananthapuram,Kerala
768,768,85.24,34.77,9.51,Nashik,Maharashtra
769,769,134.34,53.87,6.29,Kanpur,Uttar Pradesh
770,770,265.27,53.77,8.84,New Delhi,Delhi
771,771,244.74,31.14,8.85,Nagpur,Maharashtra
772,772,262.55,40.33,2.12,Bhopal,Madhya Pradesh
773,773,172.25,73.37,7.87,Lucknow,Uttar Pradesh
774,774,252.96,33.62,9.21,Indore,Madhya Pradesh
775,775,54.64,64.26,7.1,Indore,Madhya Pradesh
776,776,247.94,55.55,7.57,Hyderabad,Telangana
777,777,195.42,58.8,7.88,Udaipur,Rajasthan
778,778,53.18,49.38,2.81,Nashik,Maharashtra
779,779,58.75,41.24,5.88,Kolkata,West Bengal
780,780,137.09,62.4,2.2,Mumbai,Maharashtra
781,781,197.77,79.3,2.93,Chennai,Tamil Nadu
782,782,111.81,47.28,5.47,Patna,Bihar
783,783,188.08,38.31,2.93,Siliguri,West Bengal
784,784,236.28,42.36,5.96,Kolkata,West Bengal
785,785,199.87,47.71,3.31,Shimla,Himachal Pradesh
786,786,95.01,44.54,3.31,Siliguri,West Bengal
787,787,104.61,77.8,9.58,New Delhi,Delhi
788,788,239.01,31.44,8.89,Delhi,Delhi
789,789,192.74,79.3,4.61,Jaipur,Rajasthan
790,790,241.2,60.99,9.81,Hyderabad,Telangana
791,791,65.72,34.01,3.53,Warangal,Telangana
792,792,149.29,59.11,3.85,Chennai,Tamil Nadu
793,793,146.16,61.71,2.69,Warangal,Telangana
794,794,58.35,41.25,7.77,Chandigarh,Chandigarh
795,795,195.75,48.25,2.06,Patna,Bihar
796,796,96.52,34.26,7.99,Bengaluru,Karnataka
797,797,112.59,59.7,5.7,Lucknow,Uttar Pradesh
798,798,66.85,78.2,6.2,Lucknow,Uttar Pradesh
799,799,98.19,24.5,4.76,Bengaluru,Karnataka
800,800,228.94,68.29,8,Jaipur,Rajasthan
801,801,153.51,23.92,7.92,Delhi,Delhi
802,802,165.32,75.51,3.36,Bhopal,Madhya Pradesh
803,803,101.24,47.68,5.85,Patna,Bihar
804,804,233.25,38.72,4.24,Mumbai,Maharashtra
805,805,282.94,67.61,5.34,Coimbatore,Tamil Nadu
806,806,163.02,76.23,3.55,Kolkata,West Bengal
807,807,244.61,50.71,4.61,Bhopal,Madhya Pradesh
808,808,151.13,33.88,7.1,Kolkata,West Bengal
809,809,53.45,72.09,6.18,Guwahati,Assam
810,810,105.9,31.66,3,Mumbai,Maharashtra
811,811,168.48,64.15,9.12,Udaipur,Rajasthan
812,812,143.38,46.01,6.15,Nagpur,Maharashtra
813,813,272.51,67.53,4.12,Coimbatore,Tamil Nadu
814,814,177.06,57.25,8.01,Kanpur,Uttar Pradesh
815,815,120.33,76.88,8.45,Patna,Bihar
816,816,188.94,66.9,5.46,Mysuru,Karnataka
817,817,101.31,61.55,2.27,Nagpur,Maharashtra
818,818,104.38,68.5,8.68,New Delhi,Delhi
819,819,115.48,31.71,2.75,Guwahati,Assam
820,820,97.5,74.65,8.1,Kanpur,Uttar Pradesh
821,821,180.02,79.74,4.44,Guwahati,Assam
822,822,212.48,20.2,9.18,Patna,Bihar
823,823,119.3,26.72,2.65,Nashik,Maharashtra
824,824,172.52,35.3,3.48,Mumbai,Maharashtra
825,825,99.4,61.43,5.26,Chandigarh,Chandigarh
826,826,100.87,34.03,7.82,New Delhi,Delhi
827,827,272.01,29.68,5.9,Indore,Madhya Pradesh
828,828,189.57,41.83,9.18,Hyderabad,Telangana
829,829,141.26,50.23,3.99,Mumbai,Maharashtra
830,830,72.09,43.85,2.51,Guwahati,Assam
831,831,212.92,34.66,4.49,Ahmedabad,Gujarat
832,832,239.81,47.3,2.11,Dehradun,Uttarakhand
833,833,127.44,79.65,5.78,Siliguri,West Bengal
834,834,278.34,61.14,6.25,Dehradun,Uttarakhand
835,835,50.95,61.69,3.99,Warangal,Telangana
836,836,154.36,52.22,3.39,Thiruvananthapuram,Kerala
837,837,161.06,58.02,6.81,Indore,Madhya Pradesh
838,838,276.43,54.04,9.53,Kolkata,West Bengal
839,839,244.27,73.57,9.72,Warangal,Telangana
840,840,246.79,58.77,6.14,Chandigarh,Chandigarh
841,841,156.42,40.9,6.75,Nashik,Maharashtra
842,842,256.88,45.3,6.13,Dehradun,Uttarakhand
843,843,110.74,77.99,3.39,Delhi,Delhi
844,844,91.85,38.03,6.09,Chennai,Tamil Nadu
845,845,264.95,25.13,5.45,Thiruvananthapuram,Kerala
846,846,107.8,23.12,7.56,Surat,Gujarat
847,847,188.14,23.87,6.61,Chandigarh,Chandigarh
848,848,172.8,79.7,4.22,New Delhi,Delhi
849,849,262.19,53.68,9.96,Kanpur,Uttar Pradesh
850,850,123.71,26.31,9.88,Mysuru,Karnataka
851,851,59.29,53.71,8.06,Hyderabad,Telangana
852,852,121.24,46.79,6.03,Patna,Bihar
853,853,96.45,68.98,6.36,Udaipur,Rajasthan
854,854,225.66,48.78,3.77,Siliguri,West Bengal
855,855,249.44,47.55,5.26,Bhubaneswar,Odisha
856,856,293.56,31.29,9.01,Thiruvananthapuram,Kerala
857,857,210.16,62.35,5.26,Coimbatore,Tamil Nadu
858,858,156.66,66.36,4.33,Hyderabad,Telangana
859,859,198.42,35.06,3.75,Chandigarh,Chandigarh
860,860,151.17,62.5,7.4,Dehradun,Uttarakhand
861,861,235.33,69.97,5.33,Guwahati,Assam
862,862,276.55,50.43,4.83,Pune,Maharashtra
863,863,170.46,48.9,5.97,Kolkata,West Bengal
864,864,190.71,61.28,4.21,Dehradun,Uttarakhand
865,865,176.28,44.84,6.29,Kochi,Kerala
866,866,159.95,38.72,9.01,Mumbai,Maharashtra
867,867,97.53,57.17,9.92,Chandigarh,Chandigarh
868,868,120.51,36.12,4.6,Thiruvananthapuram,Kerala
869,869,137.85,70.83,5.97,Chennai,Tamil Nadu
870,870,88.85,79.17,8.5,New Delhi,Delhi
871,871,204.46,67.37,6.7,Indore,Madhya Pradesh
872,872,278.28,65.54,7.79,Pune,Maharashtra
873,873,159.54,44.66,8.11,Jaipur,Rajasthan
874,874,50.64,70.04,6.06,Chandigarh,Chandigarh
875,875,126.01,49.45,2.72,Lucknow,Uttar Pradesh
876,876,159.26,73.52,6.39,Ahmedabad,Gujarat
877,877,178.13,42.52,4.55,Siliguri,West Bengal
878,878,53.79,44.79,8.83,Dehradun,Uttarakhand
879,879,279.49,20.18,5.97,Warangal,Telangana
880,880,206.16,32.4,2.64,Mysuru,Karnataka
881,881,205.62,21.94,7.41,Lucknow,Uttar Pradesh
882,882,197.01,30.9,9.21,New Delhi,Delhi
883,883,271.84,44.21,5.59,Surat,Gujarat
884,884,129.84,38.08,5.02,Surat,Gujarat
885,885,188.81,78.35,7.48,Siliguri,West Bengal
886,886,217.41,65.27,8.27,Pune,Maharashtra
887,887,64.83,73.35,9.93,Bhubaneswar,Odisha
888,888,102.55,63.02,8.1,New Delhi,Delhi
889,889,78.95,54.33,2.05,Ranchi,Jharkhand
890,890,236.59,75.69,8.62,Kolkata,West Bengal
891,891,269.65,68.25,8.89,Mysuru,Karnataka
892,892,98.42,24.76,5.03,Kanpur,Uttar Pradesh
893,893,251.13,29.87,4.33,Bengaluru,Karnataka
894,894,144.15,47.78,6.72,Dehradun,Uttarakhand
895,895,123.34,33.81,7.52,Ranchi,Jharkhand
896,896,266.7,78.51,4.63,Warangal,Telangana
897,897,261.74,41.72,5.15,New Delhi,Delhi
898,898,146.13,31.43,8.2,Bhubaneswar,Odisha
899,899,154.48,42.36,3.88,Mysuru,Karnataka
900,900,253.22,38.62,7.64,Kochi,Kerala
901,901,197.1,42.63,2.4,Mysuru,Karnataka
902,902,178.47,65.47,6.14,Nagpur,Maharashtra
903,903,122.11,37.35,2.16,Udaipur,Rajasthan
904,904,295.28,76.26,6.21,Mysuru,Karnataka
905,905,133.41,28.29,7.95,Ahmedabad,Gujarat
906,906,276.96,72.79,8.93,Dehradun,Uttarakhand
907,907,266.49,29.49,7.94,Dehradun,Uttarakhand
908,908,269.79,56.04,7.5,Coimbatore,Tamil Nadu
909,909,103.86,76.37,7.49,Bengaluru,Karnataka
910,910,247.77,36.48,8.8,Mumbai,Maharashtra
911,911,132.59,46.37,6.89,Coimbatore,Tamil Nadu
912,912,279.92,48.53,4.74,Kochi,Kerala
913,913,245.41,71.16,6.46,Coimbatore,Tamil Nadu
914,914,284.63,23.44,7.13,Lucknow,Uttar Pradesh
915,915,137.11,71.81,9.8,Shimla,Himachal Pradesh
916,916,224.45,58.84,4.96,Chennai,Tamil Nadu
917,917,121.2,34.17,5.89,Bengaluru,Karnataka
918,918,288.6,79.81,6.85,Lucknow,Uttar Pradesh
919,919,235.85,63.17,3.06,Mumbai,Maharashtra
920,920,169.86,48.07,6.71,Guwahati,Assam
921,921,128.4,66.77,6.66,Nashik,Maharashtra
922,922,252.26,21.81,6.84,Chandigarh,Chandigarh
923,923,115.99,21.43,3.31,Lucknow,Uttar Pradesh
924,924,275.54,32.2,9.41,Shimla,Himachal Pradesh
925,925,144.27,55.28,5.23,Thiruvananthapuram,Kerala
926,926,288.99,34.13,5.11,Pune,Maharashtra
927,927,117.38,52.75,5.41,Udaipur,Rajasthan
928,928,200.63,20.49,8.13,Mumbai,Maharashtra
929,929,107.99,74.77,9.9,Chandigarh,Chandigarh
930,930,80.55,61.56,4.59,Udaipur,Rajasthan
931,931,236.47,73.95,4.28,Bengaluru,Karnataka
932,932,221.75,67.4,4.08,Nashik,Maharashtra
933,933,96.56,23.2,3.1,Kolkata,West Bengal
934,934,118.17,63.58,5.84,Warangal,Telangana
935,935,65.94,56.09,4.02,Pune,Maharashtra
936,936,187.4,36.64,2.44,Ranchi,Jharkhand
937,937,295.04,72.33,3.97,Thiruvananthapuram,Kerala
938,938,282.89,42.91,2.06,Lucknow,Uttar Pradesh
939,939,186.53,78.89,9.53,Jaipur,Rajasthan
940,940,107.1,44.83,9.6,Shimla,Himachal Pradesh
941,941,218.99,21.12,7.22,Bhopal,Madhya Pradesh
942,942,183.74,48.82,2,Dehradun,Uttarakhand
943,943,139.56,26.38,6.61,Shimla,Himachal Pradesh
944,944,259.51,56.04,3.39,Guwahati,Assam
945,945,148.42,76.91,8.7,Ahmedabad,Gujarat
946,946,222.9,38.27,7.41,Thiruvananthapuram,Kerala
947,947,253.62,25.52,9.86,Siliguri,West Bengal
948,948,66.76,44.2,5.25,Bhubaneswar,Odisha
949,949,233.71,71.05,5.29,Lucknow,Uttar Pradesh
950,950,275.51,67.73,8.12,Nashik,Maharashtra
951,951,101.91,52.05,3.93,Guwahati,Assam
952,952,85.6,67.96,3.04,Bhopal,Madhya Pradesh
953,953,125.79,56.6,5.22,Udaipur,Rajasthan
954,954,252.29,36.61,5.89,Hyderabad,Telangana
955,955,244.43,33.5,4.38,Hyderabad,Telangana
956,956,254.28,77.95,7.2,Hyderabad,Telangana
957,957,75.8,26.54,5.72,Pune,Maharashtra
958,958,62.1,52.45,2.25,Hyderabad,Telangana
959,959,225.16,71.84,6.93,Ranchi,Jharkhand
960,960,279.47,29.81,2.07,Siliguri,West Bengal
961,961,247.46,55.35,8.58,Kolkata,West Bengal
962,962,111.52,43.12,2.21,Thiruvananthapuram,Kerala
963,963,149.85,45.58,5.35,Mysuru,Karnataka
964,964,59.59,24.78,3.36,Bhubaneswar,Odisha
965,965,97.04,67.14,4.53,Delhi,Delhi
966,966,53.65,36.34,9.62,Chennai,Tamil Nadu
967,967,209.32,39.62,7.52,Warangal,Telangana
