material_id,material_name,category
3407,Textile Cotton Fiber,Metal
3408,Tempered Glass Panel,Metal
3409,Wooden Plywood Sheet,Textile
3410,Synthetic Rubber Sheet,Construction
3411,Electric Motor Coil,Plastic
3412,Rubber Gasket,Packaging
3413,ABS Plastic Pellets,Metal
3414,Sand Aggregate,Metal
3415,Copper Wire,Chemical
3416,Microcontroller Chip,Construction
3417,Ceramic Insulator,Plastic
3418,Synthetic Rubber Sheet,Textile
3419,Polycarbonate Sheet,Packaging
3420,Electric Motor Coil,Electronics
3421,Paint Pigment,Construction
3422,Powder Coating Material,Plastic
3423,Polyester Yarn,Metal
3424,Electric Motor Coil,Chemical
3425,Wooden Plywood Sheet,Chemical
3426,Gravel Stone,Packaging
3427,Timber Plank,Electronics
3428,Microcontroller Chip,Metal
3429,Denim Fabric,Chemical
3430,Concrete Additive,Construction
3431,Aluminum Foil Roll,Metal
3432,Silicone Sealant,Electronics
3433,LED Module,Construction
3434,Ceramic Insulator,Packaging
3435,Epoxy Resin,Packaging
3436,Glass Fiber,Metal
3437,ABS Plastic Pellets,Chemical
3438,Concrete Additive,Textile
3439,Acrylic Paint,Packaging
3440,ABS Plastic Pellets,Textile
3441,Textile Cotton Fiber,Textile
3442,Foam Padding,Metal
3443,Leather Sheet,Plastic
3444,Packaging Cardboard,Plastic
3445,Epoxy Resin,Construction
3446,Textile Cotton Fiber,Chemical
3447,Polyester Yarn,Metal
3448,Powder Coating Material,Metal
3449,Silicone Sealant,Metal
3450,Textile Cotton Fiber,Metal
3451,Microcontroller Chip,Textile
3452,Glass Fiber,Chemical
3453,Polyester Yarn,Electronics
3454,Synthetic Rubber Sheet,Construction
3455,Latex Compound,Packaging
3456,Acrylic Paint,Construction
3457,Epoxy Resin,Electronics
3458,Packaging Cardboard,Textile
3459,Microcontroller Chip,Chemical
3460,Lithium Battery Cell,Plastic
3461,Powder Coating Material,Plastic
3462,Polyester Yarn,Chemical
3463,Textile Cotton Fiber,Textile
3464,Lubricating Oil,Chemical
3465,Polyester Yarn,Packaging
3466,Gravel Stone,Textile
3467,Synthetic Rubber Sheet,Metal
3468,Electric Motor Coil,Construction
3469,LED Module,Metal
3470,Industrial Adhesive,Textile
3471,Glass Fiber,Plastic
3472,Aluminum Foil Roll,Textile
3473,Gravel Stone,Metal
3474,Iron Ore,Plastic
3475,Powder Coating Material,Electronics
3476,ABS Plastic Pellets,Plastic
3477,Lithium Battery Cell,Plastic
3478,Textile Cotton Fiber,Metal
3479,Thermal Insulation Wool,Electronics
3480,Lithium Battery Cell,Metal
3481,Synthetic Rubber Sheet,Electronics
3482,Tempered Glass Panel,Construction
3483,Thermal Insulation Wool,Electronics
3484,Polycarbonate Sheet,Metal
3485,Synthetic Rubber Sheet,Packaging
3486,LED Module,Metal
3487,Coolant Liquid,Chemical
3488,Concrete Additive,Metal
3489,Industrial Grease,Metal
3490,Powder Coating Material,Plastic
3491,ABS Plastic Pellets,Textile
3492,Gypsum Powder,Construction
3493,Microcontroller Chip,Metal
3494,Iron Ore,Metal
3495,Lubricating Oil,Textile
3496,Textile Cotton Fiber,Construction
3497,Polycarbonate Sheet,Metal
3498,Polycarbonate Sheet,Packaging
3499,Packaging Cardboard,Construction
3500,Lithium Battery Cell,Chemical
3501,Gravel Stone,Packaging
3502,Epoxy Resin,Textile
3503,Aluminum Sheet,Textile
3504,Microcontroller Chip,Packaging
3505,Stainless Steel Bolt,Construction
3506,Brass Pipe,Metal
3507,Glass Fiber,Chemical
3508,Cement Bag,Metal
3509,Polyester Yarn,Chemical
3510,Tempered Glass Panel,Construction
3511,Transformer Core,Chemical
3512,Lithium Battery Cell,Plastic
3513,Silicone Sealant,Metal
3514,Glass Fiber,Electronics
3515,Gravel Stone,Construction
3516,Thermal Insulation Wool,Textile
3517,Nylon Fiber,Construction
3518,Plastic Packaging Film,Packaging
3519,Concrete Additive,Packaging
3520,PVC Pipe,Packaging
3521,Polyester Yarn,Metal
3522,Powder Coating Material,Electronics
3523,Polyester Yarn,Textile
3524,Wooden Plywood Sheet,Electronics
3525,Foam Padding,Electronics
3526,Lithium Battery Cell,Plastic
3527,Timber Plank,Electronics
3528,Industrial Adhesive,Packaging
3529,Leather Sheet,Textile
3530,Acrylic Paint,Construction
3531,Sand Aggregate,Packaging
3532,Aluminum Sheet,Metal
3533,Gravel Stone,Plastic
3534,Denim Fabric,Plastic
3535,Latex Compound,Plastic
3536,Latex Compound,Plastic
3537,Brass Pipe,Packaging
3538,Hydraulic Oil,Packaging
3539,Latex Compound,Construction
3540,Lithium Battery Cell,Packaging
3541,Cement Bag,Chemical
3542,Iron Ore,Construction
3543,LED Module,Metal
3544,ABS Plastic Pellets,Packaging
3545,Gypsum Powder,Plastic
3546,Foam Padding,Construction
3547,Copper Wire,Packaging
3548,Rubber Gasket,Plastic
3549,Latex Compound,Construction
3550,Leather Sheet,Chemical
3551,Plastic Packaging Film,Electronics
3552,Packaging Cardboard,Plastic
3553,Sand Aggregate,Chemical
3554,Gypsum Powder,Plastic
3555,ABS Plastic Pellets,Plastic
3556,Coolant Liquid,Plastic
3557,Aluminum Foil Roll,Construction
3558,Foam Padding,Chemical
3559,Glass Fiber,Electronics
3560,Hydraulic Oil,Packaging
3561,Foam Padding,Chemical
3562,Packaging Cardboard,Textile
3563,Acrylic Paint,Metal
3564,Lithium Battery Cell,Plastic
3565,PVC Pipe,Construction
3566,Gravel Stone,Chemical
3567,Textile Cotton Fiber,Textile
3568,Textile Cotton Fiber,Textile
3569,Glass Fiber,Construction
3570,Polycarbonate Sheet,Chemical
3571,Electric Motor Coil,Chemical
3572,Iron Ore,Textile
3573,Lubricating Oil,Chemical
3574,Nylon Fiber,Plastic
3575,Tempered Glass Panel,Chemical
3576,Synthetic Rubber Sheet,Chemical
3577,Lubricating Oil,Packaging
3578,Aluminum Sheet,Chemical
3579,Foam Padding,Construction
3580,Industrial Adhesive,Textile
3581,Aluminum Foil Roll,Metal
3582,Textile Cotton Fiber,Metal
3583,MDF Board,Plastic
3584,Copper Wire,Plastic
3585,Industrial Grease,Electronics
3586,Gypsum Powder,Plastic
3587,Plastic Packaging Film,Construction
3588,Lubricating Oil,Chemical
3589,Tempered Glass Panel,Chemical
3590,Powder Coating Material,Electronics
3591,HDPE Granules,Plastic
3592,Rubber Gasket,Textile
3593,Gypsum Powder,Textile
3594,Stainless Steel Bolt,Plastic
3595,Polyester Yarn,Metal
3596,Synthetic Rubber Sheet,Chemical
3597,Gravel Stone,Packaging
3598,Denim Fabric,Chemical
3599,Sand Aggregate,Packaging
3600,Textile Cotton Fiber,Chemical
3601,Silicone Sealant,Construction
3602,Tempered Glass Panel,Metal
3603,Printed Circuit Board,Packaging
3604,Timber Plank,Metal
3605,Polyester Yarn,Plastic
3606,Powder Coating Material,Electronics
3607,Acrylic Paint,Packaging
3608,Sand Aggregate,Electronics
3609,Nylon Fiber,Metal
3610,ABS Plastic Pellets,Packaging
3611,Epoxy Resin,Chemical
3612,Acrylic Paint,Construction
3613,HDPE Granules,Chemical
3614,Paint Pigment,Textile
3615,Corrugated Box,Electronics
3616,Epoxy Resin,Packaging
3617,Thermal Insulation Wool,Packaging
3618,Rubber Gasket,Textile
3619,Cement Bag,Metal
3620,Polycarbonate Sheet,Chemical
3621,Thermal Insulation Wool,Plastic
3622,Steel Rod,Metal
3623,Silicone Sealant,Textile
3624,Rubber Gasket,Textile
3625,Synthetic Rubber Sheet,Electronics
3626,Glass Fiber,Textile
3627,Gravel Stone,Metal
3628,Iron Ore,Construction
3629,Electric Motor Coil,Construction
3630,Denim Fabric,Plastic
3631,Industrial Grease,Construction
3632,LED Module,Metal
3633,Latex Compound,Textile
3634,Transformer Core,Electronics
3635,Epoxy Resin,Electronics
3636,Plastic Packaging Film,Textile
3637,Thermal Insulation Wool,Textile
3638,MDF Board,Textile
3639,Ceramic Insulator,Textile
3640,Printed Circuit Board,Plastic
3641,PVC Pipe,Construction
3642,Gravel Stone,Chemical
3643,Stainless Steel Bolt,Textile
3644,Acrylic Paint,Textile
3645,Latex Compound,Electronics
3646,Lithium Battery Cell,Textile
3647,Plastic Packaging Film,Construction
3648,Silicone Sealant,Metal
3649,ABS Plastic Pellets,Packaging
3650,Microcontroller Chip,Plastic
3651,Transformer Core,Metal
3652,Silicone Sealant,Construction
3653,Acrylic Paint,Plastic
3654,Aluminum Foil Roll,Plastic
3655,Paint Pigment,Textile
3656,Copper Wire,Metal
3657,Corrugated Box,Packaging
3658,Electric Motor Coil,Plastic
3659,Brass Pipe,Textile
3660,Acrylic Paint,Metal
3661,Lithium Battery Cell,Packaging
3662,Microcontroller Chip,Textile
3663,Sand Aggregate,Construction
3664,Glass Fiber,Electronics
3665,Microcontroller Chip,Chemical
3666,ABS Plastic Pellets,Textile
3667,Wooden Plywood Sheet,Plastic
3668,Corrugated Box,Chemical
3669,Concrete Additive,Construction
3670,Leather Sheet,Construction
3671,Gravel Stone,Textile
3672,Nylon Fiber,Packaging
3673,Electric Motor Coil,Electronics
3674,Transformer Core,Metal
3675,HDPE Granules,Textile
3676,Wooden Plywood Sheet,Plastic
3677,Hydraulic Oil,Chemical
3678,Gypsum Powder,Chemical
3679,Corrugated Box,Construction
3680,MDF Board,Chemical
3681,Electric Motor Coil,Plastic
3682,Hydraulic Oil,Plastic
3683,Polycarbonate Sheet,Textile
3684,Tempered Glass Panel,Textile
3685,LED Module,Construction
3686,Polyester Yarn,Electronics
3687,Printed Circuit Board,Metal
3688,Nylon Fiber,Plastic
3689,Industrial Grease,Construction
3690,Stainless Steel Bolt,Packaging
3691,Epoxy Resin,Electronics
3692,Polyester Yarn,Electronics
3693,Polycarbonate Sheet,Metal
3694,Acrylic Paint,Metal
3695,Copper Wire,Textile
3696,Plastic Packaging Film,Chemical
3697,Coolant Liquid,Plastic
3698,Acrylic Paint,Construction
3699,Plastic Packaging Film,Plastic
3700,Textile Cotton Fiber,Plastic
3701,LED Module,Chemical
3702,Textile Cotton Fiber,Packaging
3703,Wooden Plywood Sheet,Metal
3704,Latex Compound,Metal
3705,Transformer Core,Electronics
3706,Sand Aggregate,Chemical
3707,Glass Fiber,Textile
3708,Paint Pigment,Chemical
3709,Microcontroller Chip,Packaging
3710,Sand Aggregate,Electronics
3711,Nylon Fiber,Chemical
3712,Brass Pipe,Construction
3713,Foam Padding,Chemical
3714,Concrete Additive,Electronics
3715,Lithium Battery Cell,Textile
3716,Rubber Gasket,Metal
3717,Denim Fabric,Metal
3718,Gypsum Powder,Textile
3719,Concrete Additive,Metal
3720,Concrete Additive,Plastic
3721,Nylon Fiber,Packaging
3722,ABS Plastic Pellets,Metal
3723,Industrial Adhesive,Electronics
3724,Plastic Packaging Film,Construction
3725,Aluminum Sheet,Packaging
3726,Epoxy Resin,Metal
3727,Brass Pipe,Chemical
3728,Microcontroller Chip,Textile
3729,Gypsum Powder,Plastic
3730,Glass Fiber,Construction
3731,Latex Compound,Electronics
3732,Corrugated Box,Packaging
3733,Leather Sheet,Textile
3734,Stainless Steel Bolt,Plastic
3735,Plastic Packaging Film,Electronics
3736,Coolant Liquid,Metal
3737,Thermal Insulation Wool,Plastic
3738,Tempered Glass Panel,Chemical
3739,Plastic Packaging Film,Packaging
3740,Rubber Gasket,Construction
3741,Tempered Glass Panel,Plastic
3742,Silicone Sealant,Metal
3743,Epoxy Resin,Plastic
3744,Electric Motor Coil,Plastic
3745,ABS Plastic Pellets,Plastic
3746,MDF Board,Textile
3747,Thermal Insulation Wool,Electronics
3748,Printed Circuit Board,Construction
3749,Copper Wire,Metal
3750,Gravel Stone,Chemical
3751,Iron Ore,Chemical
3752,Gypsum Powder,Packaging
3753,Corrugated Box,Packaging
3754,Lithium Battery Cell,Textile
3755,Coolant Liquid,Plastic
3756,Textile Cotton Fiber,Chemical
3757,HDPE Granules,Chemical
3758,Cement Bag,Metal
3759,HDPE Granules,Textile
3760,Concrete Additive,Electronics
3761,Thermal Insulation Wool,Electronics
3762,Denim Fabric,Metal
3763,Sand Aggregate,Electronics
3764,Copper Wire,Electronics
3765,Powder Coating Material,Packaging
3766,Powder Coating Material,Plastic
3767,PVC Pipe,Packaging
3768,Industrial Grease,Plastic
3769,Foam Padding,Plastic
3770,Packaging Cardboard,Construction
3771,Ceramic Insulator,Textile
3772,Foam Padding,Construction
3773,Wooden Plywood Sheet,Metal
3774,MDF Board,Plastic
3775,Foam Padding,Construction
3776,Microcontroller Chip,Electronics
3777,Steel Rod,Chemical
3778,Glass Fiber,Plastic
3779,ABS Plastic Pellets,Metal
3780,Leather Sheet,Construction
3781,Iron Ore,Construction
3782,Acrylic Paint,Electronics
3783,Stainless Steel Bolt,Chemical
3784,Iron Ore,Electronics
3785,Aluminum Sheet,Plastic
3786,Aluminum Sheet,Packaging
3787,Epoxy Resin,Plastic
3788,HDPE Granules,Metal
3789,Transformer Core,Electronics
3790,Cement Bag,Metal
3791,Packaging Cardboard,Metal
3792,Textile Cotton Fiber,Metal
3793,Leather Sheet,Electronics
3794,Paint Pigment,Packaging
3795,Brass Pipe,Chemical
3796,MDF Board,Textile
3797,Powder Coating Material,Packaging
3798,Lubricating Oil,Textile
3799,Cement Bag,Packaging
3800,Nylon Fiber,Electronics
3801,Packaging Cardboard,Textile
3802,Transformer Core,Electronics
3803,Thermal Insulation Wool,Plastic
3804,Iron Ore,Chemical
3805,Industrial Grease,Electronics
3806,Corrugated Box,Electronics
3807,HDPE Granules,Packaging
3808,Wooden Plywood Sheet,Textile
3809,Microcontroller Chip,Metal
3810,Brass Pipe,Packaging
3811,Synthetic Rubber Sheet,Plastic
3812,Epoxy Resin,Plastic
3813,Iron Ore,Textile
3814,Aluminum Sheet,Plastic
3815,Lithium Battery Cell,Electronics
3816,Coolant Liquid,Electronics
3817,Tempered Glass Panel,Packaging
3818,Lubricating Oil,Electronics
3819,Steel Rod,Metal
3820,Packaging Cardboard,Electronics
3821,Sand Aggregate,Textile
3822,Industrial Adhesive,Construction
3823,Corrugated Box,Construction
3824,Gravel Stone,Metal
3825,Gypsum Powder,Plastic
3826,Brass Pipe,Plastic
3827,Corrugated Box,Textile
3828,Gypsum Powder,Plastic
3829,Hydraulic Oil,Construction
3830,Wooden Plywood Sheet,Metal
3831,Industrial Adhesive,Packaging
3832,Packaging Cardboard,Chemical
3833,Powder Coating Material,Plastic
3834,Brass Pipe,Electronics
3835,Acrylic Paint,Metal
3836,Transformer Core,Textile
3837,Silicone Sealant,Electronics
3838,Powder Coating Material,Metal
3839,Polyester Yarn,Packaging
3840,Powder Coating Material,Chemical
3841,Sand Aggregate,Electronics
3842,Powder Coating Material,Metal
3843,Corrugated Box,Packaging
3844,Hydraulic Oil,Chemical
3845,Silicone Sealant,Construction
3846,Acrylic Paint,Textile
3847,Glass Fiber,Packaging
3848,Steel Rod,Electronics
3849,Polyester Yarn,Packaging
3850,Plastic Packaging Film,Electronics
3851,Corrugated Box,Electronics
3852,Epoxy Resin,Textile
3853,Aluminum Sheet,Construction
3854,Transformer Core,Textile
3855,MDF Board,Metal
3856,Sand Aggregate,Plastic
3857,Polyester Yarn,Construction
3858,Corrugated Box,Textile
3859,Microcontroller Chip,Textile
3860,Silicone Sealant,Chemical
3861,Corrugated Box,Plastic
3862,Aluminum Foil Roll,Packaging
3863,Stainless Steel Bolt,Construction
3864,Corrugated Box,Chemical
3865,Timber Plank,Packaging
3866,Nylon Fiber,Packaging
3867,HDPE Granules,Electronics
3868,Coolant Liquid,Construction
3869,Foam Padding,Textile
3870,Lubricating Oil,Electronics
3871,Industrial Adhesive,Packaging
3872,Plastic Packaging Film,Electronics
3873,Tempered Glass Panel,Metal
3874,Microcontroller Chip,Metal
3875,Tempered Glass Panel,Construction
3876,Epoxy Resin,Electronics
3877,Acrylic Paint,Construction
3878,Plastic Packaging Film,Metal
3879,Leather Sheet,Textile
3880,Latex Compound,Chemical
3881,Aluminum Foil Roll,Construction
3882,Glass Fiber,Plastic
3883,Powder Coating Material,Metal
3884,Concrete Additive,Textile
3885,Silicone Sealant,Chemical
3886,Tempered Glass Panel,Chemical
3887,Brass Pipe,Textile
3888,PVC Pipe,Plastic
3889,Copper Wire,Plastic
3890,Industrial Grease,Textile
3891,HDPE Granules,Chemical
3892,Concrete Additive,Textile
3893,Packaging Cardboard,Electronics
3894,Nylon Fiber,Chemical
3895,Polyester Yarn,Chemical
3896,Nylon Fiber,Metal
3897,Coolant Liquid,Construction
3898,Thermal Insulation Wool,Plastic
3899,HDPE Granules,Metal
3900,Ceramic Insulator,Textile
3901,Acrylic Paint,Packaging
3902,Polycarbonate Sheet,Plastic
3903,Denim Fabric,Textile
3904,Wooden Plywood Sheet,Packaging
3905,Stainless Steel Bolt,Metal
3906,Denim Fabric,Construction
3907,Ceramic Insulator,Electronics
3908,Packaging Cardboard,Construction
3909,Polycarbonate Sheet,Construction
3910,Stainless Steel Bolt,Electronics
3911,ABS Plastic Pellets,Electronics
3912,Lithium Battery Cell,Construction
3913,Aluminum Foil Roll,Electronics
3914,Polycarbonate Sheet,Textile
3915,Corrugated Box,Packaging
3916,Lubricating Oil,Construction
3917,Latex Compound,Construction
3918,Epoxy Resin,Textile
3919,Copper Wire,Electronics
3920,Leather Sheet,Construction
3921,Polycarbonate Sheet,Plastic
3922,Silicone Sealant,Plastic
3923,Corrugated Box,Metal
3924,Coolant Liquid,Plastic
3925,Printed Circuit Board,Chemical
3926,Concrete Additive,Construction
3927,Electric Motor Coil,Plastic
3928,Lithium Battery Cell,Textile
3929,Synthetic Rubber Sheet,Metal
3930,Ceramic Insulator,Textile
3931,Hydraulic Oil,Plastic
3932,HDPE Granules,Metal
3933,Polyester Yarn,Construction
3934,Gravel Stone,Plastic
3935,Cement Bag,Packaging
3936,Leather Sheet,Plastic
3937,Coolant Liquid,Metal
3938,ABS Plastic Pellets,Plastic
3939,Silicone Sealant,Plastic
3940,Gypsum Powder,Electronics
3941,ABS Plastic Pellets,Plastic
3942,Packaging Cardboard,Packaging
3943,Leather Sheet,Electronics
3944,Leather Sheet,Electronics
3945,Stainless Steel Bolt,Chemical
3946,Epoxy Resin,Electronics
3947,Silicone Sealant,Plastic
3948,Tempered Glass Panel,Metal
3949,Stainless Steel Bolt,Chemical
3950,Brass Pipe,Plastic
3951,Denim Fabric,Chemical
3952,Coolant Liquid,Chemical
3953,Textile Cotton Fiber,Metal
3954,Textile Cotton Fiber,Plastic
3955,Printed Circuit Board,Metal
3956,Rubber Gasket,Electronics
3957,Polycarbonate Sheet,Electronics
3958,LED Module,Chemical
3959,Aluminum Sheet,Metal
3960,Printed Circuit Board,Textile
3961,Textile Cotton Fiber,Plastic
3962,Packaging Cardboard,Construction
3963,PVC Pipe,Electronics
3964,Steel Rod,Textile
3965,Powder Coating Material,Chemical
3966,ABS Plastic Pellets,Construction
3967,Ceramic Insulator,Metal
3968,Brass Pipe,Textile
3969,Textile Cotton Fiber,Plastic
3970,Silicone Sealant,Chemical
3971,Aluminum Sheet,Plastic
3972,Tempered Glass Panel,Metal
3973,Polyester Yarn,Metal
3974,Iron Ore,Electronics
3975,Nylon Fiber,Textile
3976,Wooden Plywood Sheet,Packaging
3977,Packaging Cardboard,Plastic
3978,Polycarbonate Sheet,Metal
3979,Electric Motor Coil,Textile
3980,Coolant Liquid,Packaging
3981,Iron Ore,Metal
3982,Denim Fabric,Electronics
3983,Thermal Insulation Wool,Chemical
3984,Timber Plank,Electronics
3985,Industrial Grease,Plastic
3986,Polyester Yarn,Plastic
3987,Leather Sheet,Construction
3988,Cement Bag,Construction
3989,Glass Fiber,Electronics
3990,Packaging Cardboard,Textile
3991,ABS Plastic Pellets,Textile
3992,Thermal Insulation Wool,Construction
3993,Synthetic Rubber Sheet,Construction
3994,Silicone Sealant,Chemical
3995,Lithium Battery Cell,Chemical
3996,LED Module,Textile
3997,Epoxy Resin,Electronics
3998,Powder Coating Material,Metal
3999,Sand Aggregate,Construction
4000,PVC Pipe,Textile
4001,Denim Fabric,Construction
4002,Stainless Steel Bolt,Electronics
4003,Copper Wire,Chemical
4004,Nylon Fiber,Packaging
4005,Lubricating Oil,Textile
4006,Gypsum Powder,Electronics
4007,Printed Circuit Board,Packaging
4008,Iron Ore,Electronics
4009,Industrial Adhesive,Metal
4010,Aluminum Foil Roll,Textile
4011,Cement Bag,Electronics
4012,Textile Cotton Fiber,Electronics
4013,Acrylic Paint,Electronics
4014,Rubber Gasket,Packaging
4015,Lubricating Oil,Construction
4016,Foam Padding,Electronics
4017,MDF Board,Metal
4018,Stainless Steel Bolt,Construction
4019,Latex Compound,Plastic
4020,Printed Circuit Board,Construction
4021,Tempered Glass Panel,Chemical
4022,Cement Bag,Electronics
4023,Thermal Insulation Wool,Plastic
4024,Cement Bag,Electronics
4025,Aluminum Foil Roll,Chemical
4026,Cement Bag,Electronics
4027,Wooden Plywood Sheet,Metal
4028,Synthetic Rubber Sheet,Electronics
4029,Synthetic Rubber Sheet,Textile
4030,Gravel Stone,Chemical
4031,Industrial Grease,Electronics
4032,Transformer Core,Packaging
4033,Timber Plank,Electronics
4034,Foam Padding,Plastic
4035,Electric Motor Coil,Packaging
4036,Electric Motor Coil,Packaging
4037,Powder Coating Material,Electronics
4038,Polyester Yarn,Construction
4039,Leather Sheet,Packaging
4040,Steel Rod,Construction
4041,Cement Bag,Packaging
4042,Glass Fiber,Construction
4043,Transformer Core,Metal
4044,Polycarbonate Sheet,Chemical
4045,Concrete Additive,Chemical
4046,Gravel Stone,Construction
4047,Denim Fabric,Textile
4048,Paint Pigment,Textile
4049,Rubber Gasket,Chemical
4050,Glass Fiber,Packaging
4051,Steel Rod,Electronics
4052,Stainless Steel Bolt,Construction
4053,Steel Rod,Electronics
4054,Microcontroller Chip,Construction
4055,HDPE Granules,Plastic
4056,Industrial Adhesive,Textile
4057,Plastic Packaging Film,Construction
4058,LED Module,Packaging
4059,Denim Fabric,Metal
4060,Brass Pipe,Construction
4061,Rubber Gasket,Construction
4062,Epoxy Resin,Plastic
4063,Glass Fiber,Metal
4064,Powder Coating Material,Plastic
4065,Textile Cotton Fiber,Construction
4066,Stainless Steel Bolt,Chemical
4067,Aluminum Foil Roll,Packaging
4068,Tempered Glass Panel,Metal
4069,Polycarbonate Sheet,Textile
4070,Packaging Cardboard,Construction
4071,Stainless Steel Bolt,Construction
4072,Polycarbonate Sheet,Electronics
4073,Transformer Core,Construction
4074,Latex Compound,Electronics
4075,Sand Aggregate,Textile
4076,HDPE Granules,Metal
4077,Ceramic Insulator,Chemical
4078,Lithium Battery Cell,Textile
4079,Aluminum Foil Roll,Packaging
4080,Hydraulic Oil,Chemical
4081,Brass Pipe,Construction
4082,Gravel Stone,Packaging
4083,Packaging Cardboard,Metal
4084,Electric Motor Coil,Chemical
4085,Thermal Insulation Wool,Textile
4086,Polycarbonate Sheet,Metal
4087,Iron Ore,Construction
4088,ABS Plastic Pellets,Plastic
4089,Brass Pipe,Textile
4090,LED Module,Metal
4091,ABS Plastic Pellets,Electronics
4092,LED Module,Textile
4093,Concrete Additive,Chemical
4094,Leather Sheet,Electronics
4095,Epoxy Resin,Textile
4096,MDF Board,Plastic
4097,Packaging Cardboard,Textile
4098,Rubber Gasket,Electronics
4099,Textile Cotton Fiber,Chemical
4100,Gravel Stone,Chemical
4101,Paint Pigment,Chemical
4102,Denim Fabric,Chemical
4103,Timber Plank,Electronics
4104,Wooden Plywood Sheet,Construction
4105,Aluminum Foil Roll,Plastic
4106,Plastic Packaging Film,Construction
4107,Silicone Sealant,Metal
4108,Rubber Gasket,Textile
4109,Paint Pigment,Construction
4110,Copper Wire,Electronics
4111,Tempered Glass Panel,Textile
4112,Coolant Liquid,Construction
4113,Gravel Stone,Textile
4114,PVC Pipe,Metal
4115,Copper Wire,Construction
4116,Aluminum Sheet,Metal
4117,Cement Bag,Construction
4118,Electric Motor Coil,Plastic
4119,Denim Fabric,Construction
4120,Steel Rod,Packaging
4121,Epoxy Resin,Electronics
4122,Printed Circuit Board,Chemical
4123,Acrylic Paint,Metal
4124,Steel Rod,Chemical
4125,Plastic Packaging Film,Metal
4126,Silicone Sealant,Metal
4127,Leather Sheet,Metal
4128,Stainless Steel Bolt,Textile
4129,Glass Fiber,Electronics
4130,Ceramic Insulator,Metal
4131,Industrial Grease,Plastic
4132,Polyester Yarn,Construction
4133,Synthetic Rubber Sheet,Construction
4134,Latex Compound,Plastic
4135,HDPE Granules,Packaging
4136,Coolant Liquid,Electronics
4137,Hydraulic Oil,Packaging
4138,Iron Ore,Plastic
4139,PVC Pipe,Chemical
4140,Timber Plank,Textile
4141,Silicone Sealant,Metal
4142,ABS Plastic Pellets,Chemical
4143,Stainless Steel Bolt,Construction
4144,LED Module,Plastic
4145,Nylon Fiber,Metal
4146,Powder Coating Material,Metal
4147,Foam Padding,Construction
4148,Stainless Steel Bolt,Construction
4149,Electric Motor Coil,Electronics
4150,Cement Bag,Construction
4151,Paint Pigment,Plastic
4152,Polyester Yarn,Plastic
4153,Aluminum Sheet,Chemical
4154,Polycarbonate Sheet,Construction
4155,Tempered Glass Panel,Metal
4156,Leather Sheet,Packaging
4157,Aluminum Foil Roll,Packaging
4158,Leather Sheet,Construction
4159,Industrial Adhesive,Textile
4160,Steel Rod,Electronics
4161,Packaging Cardboard,Chemical
4162,Rubber Gasket,Packaging
4163,ABS Plastic Pellets,Plastic
4164,Foam Padding,Packaging
4165,Tempered Glass Panel,Chemical
4166,Glass Fiber,Electronics
4167,Rubber Gasket,Construction
4168,Aluminum Foil Roll,Metal
4169,Lubricating Oil,Packaging
4170,Packaging Cardboard,Packaging
4171,Concrete Additive,Packaging
4172,Concrete Additive,Textile
4173,Epoxy Resin,Metal
4174,Cement Bag,Metal
4175,Aluminum Foil Roll,Metal
4176,Steel Rod,Chemical
4177,Leather Sheet,Construction
4178,HDPE Granules,Textile
4179,PVC Pipe,Textile
4180,Foam Padding,Chemical
4181,Tempered Glass Panel,Textile
4182,Synthetic Rubber Sheet,Plastic
4183,Copper Wire,Chemical
4184,Cement Bag,Textile
4185,Glass Fiber,Textile
4186,MDF Board,Packaging
4187,Industrial Adhesive,Plastic
4188,HDPE Granules,Metal
4189,Glass Fiber,Construction
4190,Rubber Gasket,Chemical
4191,Aluminum Sheet,Textile
4192,Gravel Stone,Plastic
4193,Polycarbonate Sheet,Chemical
4194,Plastic Packaging Film,Construction
4195,Cement Bag,Packaging
4196,Lithium Battery Cell,Chemical
4197,Nylon Fiber,Electronics
4198,Transformer Core,Packaging
4199,Powder Coating Material,Packaging
4200,Paint Pigment,Electronics
4201,Timber Plank,Plastic
4202,Polycarbonate Sheet,Construction
4203,Sand Aggregate,Construction
4204,Polycarbonate Sheet,Electronics
4205,Lithium Battery Cell,Packaging
4206,Paint Pigment,Textile
4207,Glass Fiber,Packaging
4208,Glass Fiber,Plastic
4209,Hydraulic Oil,Metal
4210,Rubber Gasket,Metal
4211,Leather Sheet,Plastic
4212,Powder Coating Material,Metal
4213,Gypsum Powder,Metal
4214,HDPE Granules,Textile
4215,Electric Motor Coil,Plastic
4216,Corrugated Box,Metal
4217,Lithium Battery Cell,Textile
4218,Tempered Glass Panel,Packaging
4219,Textile Cotton Fiber,Electronics
4220,Nylon Fiber,Construction
4221,Transformer Core,Electronics
4222,Copper Wire,Packaging
4223,Paint Pigment,Packaging
4224,Gravel Stone,Plastic
4225,Brass Pipe,Metal
4226,Gravel Stone,Metal
4227,Wooden Plywood Sheet,Textile
4228,MDF Board,Electronics
4229,Hydraulic Oil,Metal
4230,Silicone Sealant,Construction
4231,Gravel Stone,Chemical
4232,Synthetic Rubber Sheet,Electronics
4233,Stainless Steel Bolt,Textile
4234,Epoxy Resin,Textile
4235,Ceramic Insulator,Textile
4236,Transformer Core,Metal
4237,Copper Wire,Textile
